SampleID_old,StationCode,New_Lat,New_Long,COMID,E,OE,pMMI,CSCI,SampleID_old.1
907S01610_5.31.10_1,907S01610,32.9667551,-116.65275,20332536,6.3218203,1.095412345,0.989804415,1.04260838,907S01610_5.31.10_1
907S02774_5.20.10_1,907S02774,32.811821,-116.97324,20333052,6.939372781,0.814194622,0.571349279,0.69277195,907S02774_5.20.10_1
907S03210_5.18.11_1,907S03210,33.0031286,-116.72919,20330038,6.320022541,0.981009159,1.013322491,0.997165825,907S03210_5.18.11_1
907S03786_5.30.12_1,907S03786,32.8942187,-116.65844,20332830,6.347635193,1.220927127,1.21529531,1.218111218,907S03786_5.30.12_1
907S05514_5.18.11_1,907S05514,32.9797401,-116.74247,20332496,6.350644662,1.12980656,1.118243745,1.124025153,907S05514_5.18.11_1
907S46499_6.2.10_1,907S46499,32.9626887,-116.74933,20334398,6.884251344,1.263753975,0.875247033,1.069500504,907S46499_6.2.10_1
907SDCHC3_5.8.08_1,907SDCHC3,32.8472168,-116.80681,20332948,6.872961749,0.931185162,0.718238081,0.824711621,907SDCHC3_5.8.08_1
907SDFRC2_5.5.08_1,907SDFRC2,32.8396903,-117.00111,20331412,7.583453596,0.784602942,0.661012071,0.722807506,907SDFRC2_5.5.08_1
907SSDR11_5.5.08_1,907SSDR11,32.8217451,-117.06302,20331934,7.13841829,0.980609389,0.547170374,0.763889882,907SSDR11_5.5.08_1
909JPCH79_6.8.10_1,909JPCH79,32.9182367,-116.57144,20332702,7.081019938,1.249819952,0.841282955,1.045551453,909JPCH79_6.8.10_1
909JQCASR_6.1.11_1,909JQCASR,32.9145272,-116.56561,20332720,7.021066488,0.996999532,1.153626294,1.075312913,909JQCASR_6.1.11_1
909SHAR02_5.8.08_1,909SHAR02,32.8104503,-116.84246,20333084,7.066523844,0.905678682,0.678442309,0.792060496,909SHAR02_5.8.08_1
909SLAW02_5.6.08_1,909SLAW02,32.7542273,-116.77888,20333188,6.706459298,0.95803161,0.69265814,0.825344875,909SLAW02_5.6.08_1
909SSWR08_5.5.08_1,909SSWR08,32.65897,-117.04181,948070399,7.186479106,0.528770757,0.50688842,0.517829589,909SSWR08_5.5.08_1
909WE0662_6.22.15_1,909WE0662,32.8996669,-116.58881,20332896,7.090340835,0.89382163,0.825433253,0.859627442,909WE0662_6.22.15_1
910DZRA03_5.6.08_1,910DZRA03,32.6533838,-116.79143,20333528,6.883389828,1.285703733,0.757442918,1.021573326,910DZRA03_5.6.08_1
910S06570_5.24.10_1,910S06570,32.634814,-116.88541,20334508,7.076857524,1.130445254,0.536450544,0.833447899,910S06570_5.24.10_1
910S14762_5.26.10_1,910S14762,32.647877,-116.86999,20333562,7.068315719,0.962039653,0.740658807,0.85134923,910S14762_5.26.10_1
911COPPER_3.24.15_1,911COPPER,32.5630219,-116.82907,20325695,7.548695009,0.92400077,0.746409521,0.835205146,911COPPER_3.24.15_1
911KCKCRx_4.7.15_1,911KCKCRx,32.7874036,-116.451,20325113,6.514352734,1.137488297,0.972071649,1.054779973,911KCKCRx_4.7.15_1
911LAP_4.9.14_1,911LAP,32.7002313,-116.48152,20325295,7.049009375,1.134911244,0.958928086,1.046919665,911LAP_4.9.14_1
911M24916_4.23.15_1,911M24916,32.54938,-116.99128,20325725,7.085499145,0.705666587,0.402980021,0.554323304,911M24916_4.23.15_1
911NCPCR2_5.27.09_1,911NCPCR2,32.8636443,-116.50915,20324991,7.015168522,1.030623851,0.882359214,0.956491532,911NCPCR2_5.27.09_1
911NCPCRx_6.26.12_1,911NCPCRx,32.86373,-116.51654,20324989,6.992379232,0.845818786,0.814243666,0.830031226,911NCPCRx_6.26.12_1
911NP9ATC_4.7.15_1,911NP9ATC,32.7706879,-116.41849,20326337,6.515909459,0.978374552,0.850232382,0.914303467,911NP9ATC_4.7.15_1
911NP9UCW_3.18.15_1,911NP9UCW,32.8184104,-116.49262,20325041,7.071893027,1.114741598,0.832018319,0.973379958,911NP9UCW_3.18.15_1
911S00538_5.5.09_1,911S00538,32.7810141,-116.63302,20325133,6.478018718,1.157761397,0.928610611,1.043186004,911S00538_5.5.09_1
911S00858_5.31.10_1,911S00858,32.9028237,-116.49337,20326313,6.508529822,1.229156233,0.954482607,1.09181942,911S00858_5.31.10_1
911S01142_3.23.15_1,911S01142,32.7354777,-116.65268,20325195,6.513565921,0.921154414,0.995038303,0.958096358,911S01142_3.23.15_1
911S01818_5.6.09_1,911S01818,32.8616556,-116.52029,20325007,7.055612861,1.048810379,0.978509055,1.013659717,911S01818_5.6.09_1
911S02058_5.5.09_1,911S02058,32.7608238,-116.6431,20325163,6.4753138,1.196853194,0.907322321,1.052087757,911S02058_5.5.09_1
911S03354_5.5.09_1,911S03354,32.790719,-116.61715,20325097,6.47090359,1.236303383,1.064616199,1.150459791,911S03354_5.5.09_1
911S04086_5.6.09_1,911S04086,32.6747681,-116.57821,20325349,7.631265641,0.986074965,0.880604339,0.933339652,911S04086_5.6.09_1
911S12262_5.24.10_1,911S12262,32.6566508,-116.68056,20326413,6.990533324,1.101489635,0.803487956,0.952488796,911S12262_5.24.10_1
911TCAM01_5.7.08_1,911TCAM01,32.58928,-116.51797,20326431,7.024709369,0.946658381,0.896438699,0.92154854,911TCAM01_5.7.08_1
911TCCTCx_5.31.11_1,911TCCTCx,32.8075175,-116.44042,20325057,6.511406048,0.727394913,1.043425861,0.885410387,911TCCTCx_5.31.11_1
911TJIND2_5.8.08_1,911TJIND2,32.8973878,-116.50434,20324959,6.506969567,1.075769593,0.98326888,1.029519236,911TJIND2_5.8.08_1
911TJKC1x_3.30.15_1,911TJKC1x,32.7527985,-116.4519,20326347,6.493004684,0.999152213,0.922117146,0.96063468,911TJKC1x_3.30.15_1
911TJKTC5_5.7.08_1,911TJKTC5,32.7527985,-116.4519,20326347,6.493004684,1.173057319,0.987487328,1.080272323,911TJKTC5_5.7.08_1
911TJLCC2_4.7.15_1,911TJLCC2,32.7784977,-116.4448,20325111,7.037318996,0.941086695,1.004424991,0.972755843,911TJLCC2_4.7.15_1
911TJWIL3_5.25.11_1,911TJWIL3,32.693986,-116.6957,20325305,7.790787202,1.221528251,1.073712626,1.147620439,911TJWIL3_5.25.11_1
911TTJR01_5.5.08_1,911TTJR01,32.5658506,-116.77158,20326435,7.00556209,0.499603023,0.49105576,0.495329392,911TTJR01_5.5.08_1
REF-TCAS_6.17.14_1,REF-TCAS,33.67408061,-117.5371902,20348207,6.464247249,0.858568645,0.848450318,0.853509481,REF-TCAS_6.17.14_1
SGLT506_7.6.12_1,SGLT506,34.0616723,-117.99384,22524847,7.820427865,0.600990135,0.568485622,0.584737879,SGLT506_7.6.12_1
SGUR103_7.22.10_1,SGUR103,34.2427675,-118.04972,22520987,8.949281062,1.186687503,1.082742081,1.134714792,SGUR103_7.22.10_1
SGUT503_5.27.10_1,SGUT503,34.2914337,-117.83966,22522647,7.596136726,1.064137419,0.940990701,1.00256406,SGUT503_5.27.10_1
SMC00027_7.13.15_1,SMC00027,34.6629638,-119.05229,17567373,6.567452903,0.845076483,0.692537912,0.768807197,SMC00027_7.13.15_1
SMC00036_6.15.15_1,SMC00036,34.2149695,-118.87999,17564924,7.725093971,0.601934425,0.503577676,0.552756051,SMC00036_6.15.15_1
SMC00105_5.22.14_1,SMC00105,33.7458076,-117.58472,22561260,7.562794797,0.909055473,0.845912156,0.877483814,SMC00105_5.22.14_1
SMC00135_6.7.10_1,SMC00135,34.0781823,-116.87856,22558972,4.914016298,1.017497643,0.867715433,0.942606538,SMC00135_6.7.10_1
SMC00153_6.8.09_1,SMC00153,33.2215539,-117.34665,20342539,7.025836838,0.661842868,0.388735419,0.525289143,SMC00153_6.8.09_1
SMC00191_7.12.10_1,SMC00191,34.3676103,-119.05379,17573663,10.09007527,1.16451064,0.721152354,0.942831497,SMC00191_7.12.10_1
SMC00198_7.9.14_1,SMC00198,32.937358,-117.1395,20331208,8.219906716,0.944860682,0.624631291,0.784745987,SMC00198_7.9.14_1
SMC00206_6.16.15_1,SMC00206,33.5451478,-117.65998,20350529,7.626702613,0.904716016,0.431344868,0.668030442,SMC00206_6.16.15_1
SMC00271_8.13.15_1,SMC00271,34.5489318,-119.16562,17568061,8.985935275,0.954269059,0.918076866,0.936172963,SMC00271_8.13.15_1
SMC00288_6.4.14_1,SMC00288,34.1308591,-117.76104,22524733,6.876102542,0.7671497,0.510702312,0.638926006,SMC00288_6.4.14_1
SMC00318_6.15.10_1,SMC00318,33.8130527,-118.20559,22518274,7.797167176,0.513006828,0.18997309,0.351489959,SMC00318_6.15.10_1
SMC00375_6.8.10_1,SMC00375,34.1090279,-117.15266,22555944,7.766720905,1.017160279,0.648307259,0.832733769,SMC00375_6.8.10_1
SMC00382_6.23.09_1,SMC00382,34.0444783,-117.9951,22523213,7.567067259,0.383239623,0.270831909,0.327035766,SMC00382_6.23.09_1
SMC00428_6.19.14_1,SMC00428,34.245972,-118.04868,22520983,8.253697307,0.823873198,0.927002474,0.875437836,SMC00428_6.19.14_1
SMC00436_5.26.09_1,SMC00436,34.1484908,-118.27845,22515824,7.675571549,0.742615708,0.489786196,0.616200952,SMC00436_5.26.09_1
SMC00440_5.20.09_1,SMC00440,34.2861499,-118.52907,22515786,8.874312515,0.99162611,0.602331473,0.796978792,SMC00440_5.20.09_1
SMC00446_7.1.10_1,SMC00446,34.0201858,-118.04625,22521007,7.560747762,0.529048201,0.39057218,0.45981019,SMC00446_7.1.10_1
SMC00457_6.4.09_1,SMC00457,33.2336868,-117.09475,20342525,6.630036941,1.244336958,0.844330287,1.044333623,SMC00457_6.4.09_1
SMC00464_6.4.14_1,SMC00464,34.2417188,-117.86624,22524649,8.860782727,0.998783095,0.958484446,0.978633771,SMC00464_6.4.14_1
SMC00473_6.3.09_1,SMC00473,33.0385323,-117.15843,20329176,8.185703849,0.977313637,0.639542986,0.808428312,SMC00473_6.3.09_1
SMC00476_6.8.09_1,SMC00476,34.2426391,-118.13468,22515784,7.050687236,1.276471314,1.163578681,1.220024998,SMC00476_6.8.09_1
SMC00479_7.13.11_1,SMC00479,34.2634002,-119.24095,17587628,7.585646665,0.566860044,0.381204716,0.47403238,SMC00479_7.13.11_1
SMC00480_5.13.09_1,SMC00480,34.2342633,-117.73221,22524653,7.292370762,1.083323964,1.195233173,1.139278569,SMC00480_5.13.09_1
SMC00520_6.25.14_1,SMC00520,34.2959145,-118.28307,22514494,7.857070547,0.965160398,0.819574246,0.892367322,SMC00520_6.25.14_1
SMC00531_5.18.09_1,SMC00531,33.5589272,-117.77256,20348625,7.700771215,0.649285618,0.32619697,0.487741294,SMC00531_5.18.09_1
SMC00544_6.22.11_1,SMC00544,34.1467739,-117.74153,22523163,6.754584123,1.184380837,0.991893324,1.088137081,SMC00544_6.22.11_1
SMC00608_6.27.11_1,SMC00608,34.1234431,-117.90224,22524713,11.03457885,0.829211529,0.624337432,0.72677448,SMC00608_6.27.11_1
SMC00632_6.13.11_1,SMC00632,34.148748,-118.55605,22514984,6.825044206,0.641021489,0.321742349,0.481381919,SMC00632_6.13.11_1
SMC00660_7.14.15_1,SMC00660,34.2678337,-118.93799,17563970,7.803104774,0.8778557,0.494734895,0.686295297,SMC00660_7.14.15_1
SMC00665_7.27.11_1,SMC00665,33.2740051,-117.23159,20341709,8.189071203,0.567829963,0.495659614,0.531744789,SMC00665_7.27.11_1
SMC00670_6.23.15_1,SMC00670,33.8686273,-117.90923,22525749,11.23857491,0.727405393,0.578463714,0.652934554,SMC00670_6.23.15_1
SMC00684_6.27.11_1,SMC00684,34.096982,-118.02374,22515002,8.889237105,0.444357593,0.42645095,0.435404271,SMC00684_6.27.11_1
SMC00686_6.27.11_1,SMC00686,34.032203,-117.8382,22523225,8.279166943,0.555611456,0.334025537,0.444818497,SMC00686_6.27.11_1
SMC00693_5.31.10_1,SMC00693,33.2964867,-117.08551,20341661,6.937709299,1.156721859,0.793142748,0.974932304,SMC00693_5.31.10_1
SMC00702_7.19.11_1,SMC00702,33.8779562,-118.00298,22524965,8.95696853,0.535895597,0.520680218,0.528287907,SMC00702_7.19.11_1
SMC00710_5.20.09_1,SMC00710,32.8891902,-117.20109,20331322,7.599400761,0.789535937,0.560192069,0.674864003,SMC00710_5.20.09_1
SMC00729_6.3.09_1,SMC00729,33.1350249,-117.17517,20341931,7.034417674,0.852949068,0.530750488,0.691849778,SMC00729_6.3.09_1
SMC00748_6.21.11_1,SMC00748,34.075488,-118.07881,22515016,11.09719732,0.238799034,0.271083541,0.254941288,SMC00748_6.21.11_1
SMC00766_7.11.11_1,SMC00766,33.6571859,-117.83741,20355480,8.266889446,0.610870634,0.445132922,0.528001778,SMC00766_7.11.11_1
SMC00827_6.15.09_1,SMC00827,34.5571629,-119.18882,17567969,7.848115269,1.255078406,0.824218909,1.039648657,SMC00827_6.15.09_1
SMC00830_6.21.11_1,SMC00830,33.943059,-118.16606,22518270,7.724654666,0.388366876,0.471473533,0.429920204,SMC00830_6.21.11_1
SMC00836_6.24.15_1,SMC00836,34.1901929,-119.0056,17562598,7.712043486,0.722895301,0.565666588,0.644280945,SMC00836_6.24.15_1
SMC00857_7.13.11_1,SMC00857,33.2460983,-117.30089,20342513,7.631101299,0.393128054,0.517721212,0.455424633,SMC00857_7.13.11_1
SMC00873_4.23.15_1,SMC00873,33.5978762,-117.62711,20348415,7.620796678,0.949157108,0.528228637,0.738692873,SMC00873_4.23.15_1
SMC00899_7.12.11_1,SMC00899,33.717471,-117.7888,20355328,8.850458319,0.338965497,0.246985491,0.292975494,SMC00899_7.12.11_1
SMC00910_4.30.09_1,SMC00910,33.5135612,-117.74432,20350539,7.618978133,0.89250814,0.570877344,0.731692742,SMC00910_4.30.09_1
SMC00911_6.4.09_1,SMC00911,34.5080262,-119.2979,17585780,7.658384226,1.260056915,0.861260346,1.060658631,SMC00911_6.4.09_1
SMC00921_6.2.10_1,SMC00921,33.1062473,-117.11568,20341947,6.832919038,0.651258997,0.511407188,0.581333092,SMC00921_6.2.10_1
SMC00924_6.25.14_1,SMC00924,34.2234965,-118.18015,22514774,10.51304101,0.97593075,0.933898049,0.954914399,SMC00924_6.25.14_1
SMC00926_6.28.10_1,SMC00926,33.9074099,-117.88296,22527363,11.2077867,0.557648014,0.385573991,0.471611003,SMC00926_6.28.10_1
SMC00957_7.2.10_1,SMC00957,33.9619585,-117.37075,22560496,11.18183165,0.939023259,0.617219931,0.778121595,SMC00957_7.2.10_1
SMC00958_7.19.11_1,SMC00958,33.8253264,-117.99894,22525759,7.788589904,0.218268008,0.290642393,0.254455201,SMC00958_7.19.11_1
SMC00963_7.9.14_1,SMC00963,33.5640155,-117.6514,20350529,7.629984705,1.114025824,0.584671117,0.849348471,SMC00963_7.9.14_1
SMC01004_5.26.09_1,SMC01004,34.1492659,-118.16567,22515822,8.293652667,0.831961535,0.513562884,0.672762209,SMC01004_5.26.09_1
SMC01013_6.24.10_1,SMC01013,33.480581,-117.14397,22549073,6.866867496,0.65532064,0.413451273,0.534385956,SMC01013_6.24.10_1
SMC01040_6.9.09_1,SMC01040,34.3051727,-118.15833,22514424,7.531397061,1.321136028,1.10409373,1.212614879,SMC01040_6.9.09_1
SMC01046_5.21.09_1,SMC01046,32.7946457,-117.18536,20331476,7.647156731,0.823835606,0.538297014,0.68106631,SMC01046_5.21.09_1
SMC01049_7.9.14_1,SMC01049,33.1773783,-117.20403,20341897,8.210759596,1.053495709,0.493875696,0.773685703,SMC01049_7.9.14_1
SMC01096_6.7.10_1,SMC01096,34.2848271,-118.29322,22514578,7.861139959,0.706004476,0.590213263,0.64810887,SMC01096_6.7.10_1
SMC01097_5.4.15_1,SMC01097,33.4867467,-117.2556,22549067,6.935888182,1.196674425,0.920035275,1.05835485,SMC01097_5.4.15_1
SMC01151_6.17.09_1,SMC01151,34.3725182,-118.97152,948070358,7.854607017,0.617472012,0.646670618,0.632071315,SMC01151_6.17.09_1
SMC01155_5.12.09_1,SMC01155,33.7611238,-117.67931,22561192,8.886305005,1.232233194,0.862937013,1.047585103,SMC01155_5.12.09_1
SMC01158_5.20.09_1,SMC01158,32.9625062,-117.16733,20331138,7.722377994,0.634519575,0.369478703,0.501999139,SMC01158_5.20.09_1
SMC01161_5.27.10_1,SMC01161,33.4467309,-117.25528,22549095,6.809091345,1.29238977,0.831147076,1.061768423,SMC01161_5.27.10_1
SMC01174_7.20.11_1,SMC01174,33.0167752,-117.01646,20329182,6.898540799,1.014707342,0.597416007,0.806061675,SMC01174_7.20.11_1
SMC01196_7.14.10_1,SMC01196,34.278378,-118.0296,22514614,7.066213108,0.849111102,0.791763989,0.820437545,SMC01196_7.14.10_1
SMC01201_6.2.10_1,SMC01201,33.0858228,-117.05531,20328602,6.963930839,1.22775487,0.635452914,0.931603892,SMC01201_6.2.10_1
SMC01208_6.8.10_1,SMC01208,34.1901544,-118.53647,22514892,7.751471175,0.503130298,0.584785811,0.543958054,SMC01208_6.8.10_1
SMC01215_7.13.11_1,SMC01215,34.3396913,-119.06785,17573665,7.86774981,1.074004665,0.720356359,0.897180512,SMC01215_7.13.11_1
SMC01248_7.26.11_1,SMC01248,34.2589568,-117.74499,22522781,8.3128508,1.202956752,1.053451827,1.12820429,SMC01248_7.26.11_1
SMC01257_6.16.11_1,SMC01257,33.6084222,-117.6186,20348363,6.829204749,0.878579603,0.563688041,0.721133822,SMC01257_6.16.11_1
SMC01260_7.16.12_1,SMC01260,34.0650236,-117.97474,22524847,7.797186491,0.609194099,0.466800306,0.537997203,SMC01260_7.16.12_1
SMC01278_6.17.09_1,SMC01278,33.8203072,-118.06683,22524991,7.814250844,0.505486716,0.319046215,0.412266466,SMC01278_6.17.09_1
SMC01320_6.7.10_1,SMC01320,34.298516,-118.25076,22515726,7.769650337,0.772235524,0.617469125,0.694852325,SMC01320_6.7.10_1
SMC01358_6.21.11_1,SMC01358,33.9096517,-118.24673,22518272,7.782811644,0.513953078,0.228585791,0.371269435,SMC01358_6.21.11_1
SMC01383_6.1.10_1,SMC01383,34.0662228,-117.54181,22557906,8.994299557,0.222363063,0.259031533,0.240697298,SMC01383_6.1.10_1
SMC01384_6.30.15_1,SMC01384,34.0645362,-118.70035,20365093,7.747370471,0.88094406,0.780587992,0.830766026,SMC01384_6.30.15_1
SMC01413_7.9.12_1,SMC01413,33.3055192,-116.80626,20343191,6.43301959,0.952118972,0.987244488,0.96968173,SMC01413_7.9.12_1
SMC01424_7.1.09_1,SMC01424,34.2401184,-117.81617,22522841,8.733479259,0.801513325,0.985780614,0.893646969,SMC01424_7.1.09_1
SMC01452_7.15.10_1,SMC01452,34.0909013,-118.06673,22515818,8.878835934,0.439246769,0.295573682,0.367410226,SMC01452_7.15.10_1
SMC01454_7.16.12_1,SMC01454,33.9550309,-117.8613,22525657,11.09800678,0.828977687,0.565567932,0.69727281,SMC01454_7.16.12_1
SMC01464_6.7.12_1,SMC01464,34.2751627,-118.52666,22515786,8.895241985,0.798179522,0.597451765,0.697815644,SMC01464_6.7.12_1
SMC01504_6.28.11_1,SMC01504,34.253273,-117.71385,22524645,7.329101904,0.90734173,1.014484397,0.960913063,SMC01504_6.28.11_1
SMC01512_6.23.10_1,SMC01512,34.2763996,-118.67251,17563922,7.617552615,0.525103035,0.555907454,0.540505245,SMC01512_6.23.10_1
SMC01544_7.14.10_1,SMC01544,34.2973085,-118.24852,22515726,7.769282785,0.900984067,0.76928851,0.835136288,SMC01544_7.14.10_1
SMC01555_6.23.11_1,SMC01555,33.5499879,-117.77966,20348689,7.70131127,0.779088105,0.544600834,0.661844469,SMC01555_6.23.11_1
SMC01567_6.9.10_1,SMC01567,34.5096111,-119.38373,17585776,12.26591648,0.945710011,0.446598038,0.696154024,SMC01567_6.9.10_1
SMC01606_5.26.09_1,SMC01606,32.8414045,-117.23471,20331408,7.047770193,0.908088633,0.55161707,0.729852851,SMC01606_5.26.09_1
SMC01640_6.30.15_1,SMC01640,34.1530146,-118.69681,20364739,11.05635536,0.382133159,0.371839526,0.376986343,SMC01640_6.30.15_1
SMC01656_6.6.12_1,SMC01656,34.1563171,-118.53628,22514958,7.656924535,0.855434838,0.519853542,0.68764419,SMC01656_6.6.12_1
SMC01662_7.9.12_1,SMC01662,33.9247973,-117.95667,22525697,9.513212052,0.672748591,0.499881427,0.586315009,SMC01662_7.9.12_1
SMC01684_6.3.09_1,SMC01684,34.2761401,-118.91576,17563902,9.038875229,0.315304717,0.296339285,0.305822001,SMC01684_6.3.09_1
SMC01689_7.5.12_1,SMC01689,33.2678939,-117.23569,20341709,7.699286536,0.318211303,0.289657448,0.303934375,SMC01689_7.5.12_1
SMC01692_6.20.11_1,SMC01692,34.1979861,-118.16973,948070459,8.33256392,0.990091415,0.673174173,0.831632794,SMC01692_6.20.11_1
SMC01694_6.28.10_1,SMC01694,33.9200198,-117.90271,22527375,11.16274592,0.353855586,0.425293861,0.389574723,SMC01694_6.28.10_1
SMC01716_6.8.10_1,SMC01716,34.2074702,-118.49728,22515806,10.4515333,0.392286939,0.476169287,0.434228113,SMC01716_6.8.10_1
SMC01717_5.28.09_1,SMC01717,33.3396866,-117.13286,20341551,7.125697703,0.680635104,0.410238372,0.545436738,SMC01717_5.28.09_1
SMC01726_6.30.10_1,SMC01726,33.8635246,-117.98813,22525751,8.977038132,0.668371896,0.495617594,0.581994745,SMC01726_6.30.10_1
SMC01748_5.21.14_1,SMC01748,34.2875933,-118.82832,163864411,7.826728493,0.798545651,0.624632784,0.711589217,SMC01748_5.21.14_1
SMC01772_7.11.12_1,SMC01772,34.1101391,-118.12296,22515008,8.90837737,0.673523331,0.524813178,0.599168255,SMC01772_7.11.12_1
SMC01808_6.13.11_1,SMC01808,34.3094037,-118.07316,22514400,6.418596626,0.934783777,0.802528067,0.868655922,SMC01808_6.13.11_1
SMC01814_6.9.10_1,SMC01814,33.0229871,-117.22543,20341999,7.64861384,0.477210652,0.436667614,0.456939133,SMC01814_6.9.10_1
SMC01824_6.21.12_1,SMC01824,34.0912769,-117.75598,22524751,8.175640723,0.819507636,0.51001407,0.664760853,SMC01824_6.21.12_1
SMC01881_7.9.13_1,SMC01881,33.23547964,-117.3416689,20342539,7.103699525,0.404718695,0.286379901,0.345549298,SMC01881_7.9.13_1
SMC01902_7.16.12_1,SMC01902,34.0103479,-117.85606,22523247,8.984198049,0.756884472,0.496838627,0.62686155,SMC01902_7.16.12_1
SMC01909_7.10.14_1,SMC01909,33.3112067,-117.13878,20341649,7.624300176,0.934511999,0.736281738,0.835396869,SMC01909_7.10.14_1
SMC01912_7.12.12_1,SMC01912,34.2342728,-118.60292,22515754,8.918237462,0.392454228,0.319372931,0.355913579,SMC01912_7.12.12_1
SMC01923_7.12.11_1,SMC01923,33.6722164,-117.78872,20355428,8.203703245,0.572911996,0.475614813,0.524263404,SMC01923_7.12.11_1
SMC01934_6.15.12_1,SMC01934,33.4902157,-117.66594,20350681,8.174909603,0.685022865,0.474860094,0.57994148,SMC01934_6.15.12_1
SMC01960_5.21.14_1,SMC01960,34.2655455,-118.75916,17564880,7.795293041,0.5452008,0.540500744,0.542850772,SMC01960_5.21.14_1
SMC01962_7.17.14_1,SMC01962,32.660647,-117.03925,948070399,7.186479106,0.713144772,0.480446364,0.596795568,SMC01962_7.17.14_1
SMC01972_6.7.10_1,SMC01972,34.2402289,-118.49563,22515806,8.84736979,0.395597797,0.441404991,0.418501394,SMC01972_6.7.10_1
SMC01979_7.14.11_1,SMC01979,34.452055,-119.13625,17572783,11.82508178,0.976737431,1.045102192,1.010919811,SMC01979_7.14.11_1
SMC01987_6.15.12_1,SMC01987,33.5901892,-117.71183,20350507,8.181919345,0.953321546,0.534698535,0.744010041,SMC01987_6.15.12_1
SMC01990_7.8.14_1,SMC01990,32.7957746,-117.11338,20331470,7.682362343,0.706162995,0.549379118,0.627771057,SMC01990_7.8.14_1
SMC02006_5.26.09_1,SMC02006,32.8311536,-116.9851,20333004,7.577272562,0.395920824,0.517363473,0.456642149,SMC02006_5.26.09_1
SMC02028_7.12.12_1,SMC02028,34.1286798,-118.16554,22515822,8.319883915,0.781260901,0.573155464,0.677208183,SMC02028_7.12.12_1
SMC02059_6.3.10_1,SMC02059,34.0619306,-117.30704,22556188,7.794068598,0.638305904,0.390143013,0.514224458,SMC02059_6.3.10_1
SMC02075_7.17.12_1,SMC02075,34.6718919,-119.03759,17567333,6.564241402,0.914043167,0.895820684,0.904931926,SMC02075_7.17.12_1
SMC02088_6.14.11_1,SMC02088,34.3022609,-118.2596,22514456,7.769431638,1.016805394,0.711248883,0.864027138,SMC02088_6.14.11_1
SMC02092_6.14.11_1,SMC02092,34.2794817,-118.20685,22514594,7.701837531,1.03871316,0.720934873,0.879824017,SMC02092_6.14.11_1
SMC02127_5.19.14_1,SMC02127,34.4227975,-119.26449,17586736,11.95812758,0.944963994,0.783083227,0.864023611,SMC02127_5.19.14_1
SMC02139_7.17.12_1,SMC02139,34.6716022,-119.0172,17567345,8.235045834,1.190035878,1.158370588,1.174203233,SMC02139_7.17.12_1
SMC02145_7.19.11_1,SMC02145,33.2693444,-117.03147,20341705,6.65181644,1.202679008,0.938508279,1.070593644,SMC02145_7.19.11_1
SMC02167_6.7.10_1,SMC02167,34.1045001,-117.15946,22555946,7.66140178,1.174719752,0.737026775,0.955873263,SMC02167_6.7.10_1
SMC02206_7.19.11_1,SMC02206,33.8709893,-117.85003,22527369,11.15499797,0.56925156,0.422773765,0.496012662,SMC02206_7.19.11_1
SMC02208_5.29.13_1,SMC02208,34.12693386,-117.7745917,22523161,6.725994629,0.743384477,0.464447176,0.603915827,SMC02208_5.29.13_1
SMC02228_6.23.09_1,SMC02228,34.0689012,-118.22422,22515036,7.760689213,0.843997204,0.552679105,0.698338155,SMC02228_6.23.09_1
SMC02232_6.3.13_1,SMC02232,34.23225105,-118.551065,22514716,11.17697078,0.17893936,0.303111651,0.241025506,SMC02232_6.3.13_1
SMC02270_6.30.10_1,SMC02270,33.7957032,-117.77237,948070536,8.322974744,0.817015575,0.528407481,0.672711528,SMC02270_6.30.10_1
SMC02302_7.15.13_1,SMC02302,33.81526128,-118.0412627,22524989,7.785915143,0.128437054,0.256576574,0.192506814,SMC02302_7.15.13_1
SMC02366_6.23.14_1,SMC02366,33.84684,-118.14043,22524979,8.950607269,0.335172789,0.293139103,0.314155946,SMC02366_6.23.14_1
SMC02417_7.20.11_1,SMC02417,33.1338537,-117.06236,20342575,6.828097477,0.578492034,0.683889812,0.631190923,SMC02417_7.20.11_1
SMC02436_5.28.09_1,SMC02436,34.261878,-118.97228,17563970,7.801149208,0.769117452,0.477578417,0.623347934,SMC02436_5.28.09_1
SMC02452_6.30.11_1,SMC02452,34.2733012,-118.89985,17563908,7.815881979,0.722887067,0.639664267,0.681275667,SMC02452_6.30.11_1
SMC02457_5.31.10_1,SMC02457,33.2557748,-117.25005,20342507,7.689144376,0.780320892,0.493975638,0.637148265,SMC02457_5.31.10_1
SMC02484_6.5.13_1,SMC02484,34.1451,-118.36764,22514964,8.902961301,0.662700848,0.550471489,0.606586168,SMC02484_6.5.13_1
SMC02494_5.22.14_1,SMC02494,33.9132,-117.97397,22525729,11.10842962,0.693167285,0.560210401,0.626688843,SMC02494_5.22.14_1
SMC02536_6.29.11_1,SMC02536,34.2686145,-118.6736,17563948,11.19394009,0.661071968,0.605223093,0.63314753,SMC02536_6.29.11_1
SMC02563_5.22.14_1,SMC02563,33.6819351,-117.67299,20355416,6.971572521,0.597665255,0.430672242,0.514168748,SMC02563_5.22.14_1
SMC02568_6.12.12_1,SMC02568,34.2786712,-118.22029,22514620,7.7706105,1.016651137,0.883933009,0.950292073,SMC02568_6.12.12_1
SMC02573_6.9.10_1,SMC02573,34.0134459,-117.17764,22556328,7.7027665,0.75297622,0.564098475,0.658537347,SMC02573_6.9.10_1
