SampleID_old,StationCode,COMID,E,OE,pMMI,CSCI,SampleID_old.1
514FC1215_5.27.14_1,514FC1215,15033589,9.605803225,0.973369929,0.770708343,0.872039136,514FC1215_5.27.14_1
514FC1278_5.28.14_1,514FC1278,14992289,15.23615223,1.099358929,1.141001212,1.12018007,514FC1278_5.28.14_1
514ICEUPx_8.13.14_1,514ICEUPx,14982034,12.47731956,0.987124407,0.972052644,0.979588525,514ICEUPx_8.13.14_1
514LNCASC_8.30.11_1,514LNCASC,14983378,10.88552923,0.854345232,0.96816291,0.911254071,514LNCASC_8.30.11_1
514PCAPCR_10.29.14_1,514PCAPCR,14997513,15.71076579,1.069330434,1.091086421,1.080208428,514PCAPCR_10.29.14_1
514PCASMR_10.29.14_1,514PCASMR,14997609,18.17104768,1.166691122,1.073643423,1.120167273,514PCASMR_10.29.14_1
514PS0019_8.13.08_1,514PS0019,14981682,15.74491191,0.746272832,0.604870775,0.675571803,514PS0019_8.13.08_1
514PS0084_7.8.08_1,514PS0084,15022243,9.969492143,0.601836073,0.065811747,0.33382391,514PS0084_7.8.08_1
514PS0099_7.18.12_1,514PS0099,14997245,13.20000767,1.268938656,0.94899375,1.108966203,514PS0099_7.18.12_1
514PS0131_7.28.14_1,514PS0131,14982958,14.49913875,0.955229151,1.022497576,0.988863364,514PS0131_7.28.14_1
514PS0351_7.16.12_1,514PS0351,15007315,13.12612614,0.670418668,0.728664176,0.699541422,514PS0351_7.16.12_1
514SBCAMR_8.29.11_1,514SBCAMR,14982536,12.25375031,1.387330374,1.2106942489999999,1.299012311,514SBCAMR_8.29.11_1
514SCCAAR_7.24.08_1,514SCCAAR,14982306,13.12925588,1.264351929,1.105078794,1.184715361,514SCCAAR_7.24.08_1
514SFA222_7.28.14_1,514SFA222,14982908,13.11577067,1.250403077,1.041248182,1.145825629,514SFA222_7.28.14_1
514SSC190_9.11.14_1,514SSC190,14982152,13.49621514,0.992870954,0.938259923,0.965565438,514SSC190_9.11.14_1
515PS0106_9.24.08_1,515PS0106,7970311,10.18317402,0.719323856,0.517399835,0.618361846,515PS0106_9.24.08_1
515PS0410_9.7.11_1,515PS0410,15072912,9.758192196,0.614867988,0.681819332,0.64834366,515PS0410_9.7.11_1
515PS0430_7.7.11_1,515PS0430,15069288,9.749184076,0.556456823,0.385074526,0.470765675,515PS0430_7.7.11_1
515PS0490_6.14.12_1,515PS0490,7972061,10.1569499,0.393819014,0.12714543,0.260482222,515PS0490_6.14.12_1
515PS0622_6.10.13_1,515PS0622,948020363,9.761764169,0.819523998,0.656799921,0.738161959,515PS0622_6.10.13_1
516PS0014_8.11.08_1,516PS0014,15014513,16.27110186,0.712920373,0.602490815,0.657705594,516PS0014_8.11.08_1
516PS0287_9.21.11_1,516PS0287,15012853,14.75581731,0.508274116,0.601442658,0.554858387,516PS0287_9.21.11_1
516PS0324_7.31.12_1,516PS0324,15012649,9.125143386,1.190848867,0.891648604,1.041248736,516PS0324_7.31.12_1
516PS0516_8.6.13_1,516PS0516,15012905,10.90645353,1.008577167,0.698172304,0.853374736,516PS0516_8.6.13_1
516PS0543_8.7.13_1,516PS0543,15012685,15.18164635,0.724559099,0.663181937,0.693870518,516PS0543_8.7.13_1
517FC1248_6.17.14_1,517FC1248,8058013,15.30326095,1.104339791,1.110853121,1.107596456,517FC1248_6.17.14_1
517FCA046_8.14.13_1,517FCA046,8063401,17.51988782,1.054040234,0.842788376,0.948414305,517FCA046_8.14.13_1
517FCA139_6.18.14_1,517FCA139,8058193,15.82351546,1.156506596,0.935210233,1.045858414,517FCA139_6.18.14_1
517FCA222_7.10.13_1,517FCA222,8064197,17.47629196,1.134393957,1.076664119,1.105529038,517FCA222_7.10.13_1
517LCCAYB_8.12.08_1,517LCCAYB,8058173,13.36447525,1.238357637,0.902581857,1.070469747,517LCCAYB_8.12.08_1
517PLC130_7.28.13_1,517PLC130,8058251,18.13968784,1.130118676,1.13999062,1.135054648,517PLC130_7.28.13_1
517PS0030_7.22.09_1,517PS0030,8064075,14.17466544,0.553804958,0.651508456,0.602656707,517PS0030_7.22.09_1
517PS0039_7.1.09_1,517PS0039,8056847,18.95061554,0.788892581,0.630979017,0.709935799,517PS0039_7.1.09_1
517PS0054_7.28.10_1,517PS0054,8060533,17.42841145,1.230749002,0.930915424,1.080832213,517PS0054_7.28.10_1
517PS0061_9.8.10_1,517PS0061,8059513,16.12462014,0.95196041,0.91295967,0.93246004,517PS0061_9.8.10_1
517PS0074_9.20.11_1,517PS0074,8058051,18.33001639,1.175667252,1.008402738,1.092034995,517PS0074_9.20.11_1
517PS0078_9.19.11_1,517PS0078,8064195,17.47046772,1.30792148,1.02133915,1.164630315,517PS0078_9.19.11_1
517PS0132_7.1.09_1,517PS0132,8060985,13.91990452,0.980610174,0.701592933,0.841101554,517PS0132_7.1.09_1
517SMC266_8.19.14_1,517SMC266,8058141,14.6147248,1.009256089,0.769558985,0.889407537,517SMC266_8.19.14_1
518BTCASC_6.12.13_1,518BTCASC,2772920,15.2963766,1.006774375,0.935761741,0.971268058,518BTCASC_6.12.13_1
518CHCANF_7.12.12_1,518CHCANF,2775904,18.39824451,1.01911897,1.168942526,1.094030748,518CHCANF_7.12.12_1
518CPCRCR_8.20.14_1,518CPCRCR,2773146,18.90441798,1.072059806,0.918699066,0.995379436,518CPCRCR_8.20.14_1
518FC1060_9.18.14_1,518FC1060,8027284,13.57732133,0.692330967,0.441021776,0.566676371,518FC1060_9.18.14_1
518FC1350_7.29.14_1,518FC1350,2772996,17.14500829,0.726158879,0.765218159,0.745688519,518FC1350_7.29.14_1
518FCA075_8.12.13_1,518FCA075,8028376,18.50750967,1.092799645,1.088872827,1.090836236,518FCA075_8.12.13_1
518FRE265_7.14.14_1,518FRE265,8025256,15.75062901,0.62537185,0.393129306,0.509250578,518FRE265_7.14.14_1
518FRE277_8.18.14_1,518FRE277,8025254,15.05650901,0.710656102,0.549632572,0.630144337,518FRE277_8.18.14_1
518FRM117_7.29.13_1,518FRM117,8039191,13.23946738,0.995130666,0.848603188,0.921866927,518FRM117_7.29.13_1
518GZCUPx_6.30.14_1,518GZCUPx,2775510,20.90425432,1.006374094,0.919043535,0.962708814,518GZCUPx_6.30.14_1
518JSC273_8.19.14_1,518JSC273,8041811,16.50277192,1.169500499,0.866647905,1.018074202,518JSC273_8.19.14_1
518KNCAWC_8.15.11_1,518KNCAWC,2772588,11.94681341,1.314157965,1.126800952,1.220479458,518KNCAWC_8.15.11_1
518LCC233_7.15.14_1,518LCC233,8027032,12.28154074,0.537391858,0.340346578,0.438869218,518LCC233_7.15.14_1
518MLC181_7.15.14_1,518MLC181,2775342,12.46902945,1.122781854,1.159806456,1.141294155,518MLC181_7.15.14_1
518PS0001_8.19.08_1,518PS0001,2775964,16.4449207,1.073279727,1.01730277,1.045291248,518PS0001_8.19.08_1
518PS0017_8.19.08_1,518PS0017,8037191,17.66953106,1.185656819,0.936573093,1.061114956,518PS0017_8.19.08_1
518PS0029_7.22.09_1,518PS0029,8027104,12.23986807,0.712834481,0.703867963,0.708351222,518PS0029_7.22.09_1
518PS0033_6.29.09_1,518PS0033,8028358,15.44775875,1.359420505,1.064548121,1.211984313,518PS0033_6.29.09_1
518PS0045_7.21.09_1,518PS0045,8027402,19.85388881,1.113132052,1.084801786,1.098966919,518PS0045_7.21.09_1
518PS0073_8.16.11_1,518PS0073,8041647,13.13902355,0.894282589,0.882234145,0.888258367,518PS0073_8.16.11_1
518PS0089_9.25.12_1,518PS0089,948020987,10.02693533,0.418871755,0.345906148,0.382388951,518PS0089_9.25.12_1
518PS0093_9.24.12_1,518PS0093,8029316,15.97484094,1.167460763,1.217541654,1.192501209,518PS0093_9.24.12_1
518PS0113_7.9.12_1,518PS0113,2773072,18.13649811,1.141344921,0.993237978,1.067291449,518PS0113_7.9.12_1
518PS0125_6.18.13_1,518PS0125,8039815,12.99398736,1.138988333,0.8813645,1.010176417,518PS0125_6.18.13_1
518RCC169_7.29.13_1,518RCC169,8029362,12.2768113,0.464289942,0.268774944,0.366532443,518RCC169_7.29.13_1
518RCNAPC_8.18.14_1,518RCNAPC,2772712,12.6659243,1.336755976,0.995888569,1.166322273,518RCNAPC_8.18.14_1
518SDCAHR_6.12.13_1,518SDCAHR,948020220,15.2638169,0.900823175,0.913585663,0.907204419,518SDCAHR_6.12.13_1
518SED086_8.17.11_1,518SED086,8036983,22.12908387,1.054042731,0.991494058,1.022768395,518SED086_8.17.11_1
518SNCABC_9.26.12_1,518SNCABC,8040619,10.32795011,0.847215557,1.154859293,1.001037425,518SNCABC_9.26.12_1
518SPC134_6.18.13_1,518SPC134,8041871,14.3997268,1.13196592,1.126845459,1.12940569,518SPC134_6.18.13_1
518WE0521_6.19.13_1,518WE0521,8039609,18.10375051,1.061934652,0.980454242,1.021194447,518WE0521_6.19.13_1
518WLCBCP_9.25.12_1,518WLCBCP,8027050,12.46246621,0.976264767,1.01236659,0.994315678,518WLCBCP_9.25.12_1
518WLCBWL_8.5.13_1,518WLCBWL,2772782,11.0489851,1.167528047,1.078191045,1.122859546,518WLCBWL_8.5.13_1
518YLCAFR_8.17.11_1,518YLCAFR,2773598,18.76570985,1.129720121,1.048574273,1.089147197,518YLCAFR_8.17.11_1
519CR0904_7.22.13_1,519CR0904,7978069,9.204533444,0.651852702,0.407698828,0.529775765,519CR0904_7.22.13_1
519CR0912_7.17.13_1,519CR0912,15024989,9.172450405,0.654132727,0.624443591,0.639288159,519CR0912_7.17.13_1
519MNRASR_7.9.08_1,519MNRASR,948020581,10.19681428,0.75513781,0.628473805,0.691805808,519MNRASR_7.9.08_1
519PS0002_8.5.10_1,519PS0002,15022587,10.04677295,0.31104515,0.128833219,0.219939184,519PS0002_8.5.10_1
519PS0134_7.7.08_1,519PS0134,15040375,10.0287361,0.488595966,0.338244064,0.413420015,519PS0134_7.7.08_1
519PS0194_9.10.09_1,519PS0194,15022523,9.734709903,0.44685461,0.591141191,0.518997901,519PS0194_9.10.09_1
519PS0198_7.15.09_1,519PS0198,15040775,9.573972215,0.490914314,0.299362139,0.395138226,519PS0198_7.15.09_1
519PS0253_7.23.09_1,519PS0253,15022491,10.19195287,0.291896954,0.191504407,0.24170068,519PS0253_7.23.09_1
519PS0278_8.5.10_1,519PS0278,15040415,9.563924292,0.381642502,0.092792217,0.23721736,519PS0278_8.5.10_1
519PS0290_7.28.10_1,519PS0290,15040999,9.116774553,0.548439579,0.347817725,0.448128652,519PS0290_7.28.10_1
519PS0305_7.21.10_1,519PS0305,15040375,9.463630981,0.369836906,0.236744984,0.303290945,519PS0305_7.21.10_1
519PS0322_7.8.10_1,519PS0322,15022405,10.2125651,0.65115864,0.496330942,0.573744791,519PS0322_7.8.10_1
519PS0340_6.26.12_1,519PS0340,15022285,10.19068186,0.66236981,0.601000392,0.631685101,519PS0340_6.26.12_1
519PS0390_7.28.10_1,519PS0390,15040375,9.478558041,0.369254478,0.207631549,0.288443013,519PS0390_7.28.10_1
519PS0402_9.28.10_1,519PS0402,15034331,10.19327778,0.456182996,0.196353921,0.326268459,519PS0402_9.28.10_1
519PS0449_9.6.11_1,519PS0449,15022523,9.734350055,0.616373971,0.507409037,0.561891504,519PS0449_9.6.11_1
519PS0450_7.18.11_1,519PS0450,15022317,9.75143958,0.692205489,0.398871172,0.54553833,519PS0450_7.18.11_1
519PS0514_7.30.12_1,519PS0514,15022315,9.244365644,0.535461295,0.285458599,0.410459947,519PS0514_7.30.12_1
519PS0534_6.25.12_1,519PS0534,15022723,10.09140701,0.52519931,0.372609226,0.448904268,519PS0534_6.25.12_1
519PS0561_6.27.12_1,519PS0561,15040511,10.03885669,0.331213016,0.184616026,0.257914521,519PS0561_6.27.12_1
519PS0578_5.29.13_1,519PS0578,15024787,10.17671313,0.601864268,0.565770395,0.583817332,519PS0578_5.29.13_1
519PS0646_5.27.14_1,519PS0646,15036577,9.099959837,0.450551439,0.496598361,0.4735749,519PS0646_5.27.14_1
519SCRAMR_9.22.08_1,519SCRAMR,948021140,9.743216146,0.76292399,0.558119021,0.660521505,519SCRAMR_9.22.08_1
520CR1010_7.15.13_1,520CR1010,2845795,9.248754675,0.53520719,0.500353163,0.517780177,520CR1010_7.15.13_1
520FC1087_6.24.14_1,520FC1087,1678799,9.207729781,0.543022017,0.336495218,0.439758617,520FC1087_6.24.14_1
520PS0007_7.8.08_1,520PS0007,1678799,9.218034857,0.642761727,0.648478943,0.645620335,520PS0007_7.8.08_1
520PS0071_7.31.08_1,520PS0071,1678539,9.172681626,0.866704016,0.675670098,0.771187057,520PS0071_7.31.08_1
520PS0135_7.29.09_1,520PS0135,1678663,14.85424602,0.925661254,0.863596833,0.894629043,520PS0135_7.29.09_1
520PS0199_8.23.10_1,520PS0199,1680009,10.98353438,1.010603656,0.926901161,0.968752409,520PS0199_8.23.10_1
520PS0202_6.18.09_1,520PS0202,2849683,10.24003793,0.732419162,0.318959799,0.525689481,520PS0202_6.18.09_1
520PS0455_7.22.13_1,520PS0455,1680009,12.06909845,0.817514805,0.882936376,0.85022559,520PS0455_7.22.13_1
521BTCLBC_8.7.08_1,521BTCLBC,2770658,14.65558926,0.982560288,0.722212349,0.852386319,521BTCLBC_8.7.08_1
521FCA170_8.13.13_1,521FCA170,2769334,14.75295969,0.845593038,0.874722796,0.860157917,521FCA170_8.13.13_1
521LCCBSR_7.6.10_1,521LCCBSR,2770138,15.92399283,1.130369763,0.966899043,1.048634403,521LCCBSR_7.6.10_1
521PS0663_6.16.14_1,521PS0663,2770658,14.45479987,0.906273357,0.760949825,0.833611591,521PS0663_6.16.14_1
522CE0027_6.9.14_1,522CE0027,7995173,16.48012641,0.919289065,0.905964582,0.912626823,522CE0027_6.9.14_1
522GSCBSC_9.24.09_1,522GSCBSC,7991113,12.90238354,0.697545533,0.681960704,0.689753118,522GSCBSC_9.24.09_1
522MFSCRB_9.18.08_1,522MFSCRB,7994631,16.82964099,0.94921811,1.047023595,0.998120852,522MFSCRB_9.18.08_1
522PS0430_9.20.12_1,522PS0430,7994699,12.76935932,0.904508966,1.094257244,0.999383105,522PS0430_9.20.12_1
522PS0504_6.11.13_1,522PS0504,7995245,13.381471,0.551135223,0.386775466,0.468955345,522PS0504_6.11.13_1
522PS0643_9.4.13_1,522PS0643,7994673,12.85881687,1.053751689,1.107647008,1.080699349,522PS0643_9.4.13_1
523PS0172_8.10.11_1,523PS0172,7985789,19.96431082,1.049372562,1.142862972,1.096117767,523PS0172_8.10.11_1
523PS0222_9.9.10_1,523PS0222,7986099,10.45718073,0.635926659,0.767536534,0.701731597,523PS0222_9.9.10_1
523PS0414_8.6.12_1,523PS0414,7984215,16.72444445,0.896890778,0.97514165,0.936016214,523PS0414_8.6.12_1
523TMCATG_10.5.09_1,523TMCATG,7986165,9.947719326,0.990176711,0.914982666,0.952579688,523TMCATG_10.5.09_1
524PS0202_9.20.12_1,524PS0202,2782657,17.00125069,1.058745638,0.940870267,0.99980795200000006,524PS0202_9.20.12_1
524PS0342_7.18.12_1,524PS0342,2800691,15.87933886,0.856458831,0.932084006,0.894271419,524PS0342_7.18.12_1
524PS0394_7.19.12_1,524PS0394,2782321,14.51436499,0.954227072,0.922047713,0.938137392,524PS0394_7.19.12_1
524PS0650_7.17.14_1,524PS0650,2782349,17.38012952,1.15169836,1.063298493,1.107498426,524PS0650_7.17.14_1
526ASC237_8.20.14_1,526ASC237,7930125,11.88804844,1.093535248,1.189630832,1.14158304,526ASC237_8.20.14_1
526ESCAMC_8.19.14_1,526ESCAMC,7930055,14.09419249,0.863239712,1.143607734,1.003423723,526ESCAMC_8.19.14_1
526HTC129_6.24.13_1,526HTC129,7952754,11.49962523,0.713066716,0.802465736,0.757766226,526HTC129_6.24.13_1
526PNCAMF_6.25.13_1,526PNCAMF,7928665,15.22599366,0.981873521,0.891674735,0.936774128,526PNCAMF_6.25.13_1
526PS0072_8.7.14_1,526PS0072,7930381,16.48072869,0.911974239,0.966335451,0.939154845,526PS0072_8.7.14_1
526PS0076_8.26.08_1,526PS0076,7929215,14.88280911,0.802939815,0.966433925,0.88468687,526PS0076_8.26.08_1
526PS0220_8.25.08_1,526PS0220,7948472,13.33131456,0.787619252,0.87733242,0.832475836,526PS0220_8.25.08_1
526PS0228_8.28.08_1,526PS0228,7925595,11.46740003,0.436018626,0.277059887,0.356539256,526PS0228_8.28.08_1
526PS0344_9.2.09_1,526PS0344,7926449,11.18118086,0.87647272,0.798533676,0.837503198,526PS0344_9.2.09_1
526PS0356_8.11.09_1,526PS0356,7925595,11.46740003,0.436018626,0.284269531,0.360144078,526PS0356_8.11.09_1
526PS0396_9.1.09_1,526PS0396,7928593,16.47169222,0.974398974,1.03382142,1.004110197,526PS0396_9.1.09_1
526PS0440_9.2.09_1,526PS0440,7929585,11.92190779,1.006550312,1.11309937,1.059824841,526PS0440_9.2.09_1
526PS0472_9.1.09_1,526PS0472,7927647,10.61667366,0.631082787,0.479429644,0.555256216,526PS0472_9.1.09_1
526PS0504_9.2.09_1,526PS0504,7930047,14.02598918,1.028447963,1.13866577,1.083556866,526PS0504_9.2.09_1
526PS0756_8.3.10_1,526PS0756,7930003,11.38462294,0.43040512,0.506293038,0.468349079,526PS0756_8.3.10_1
526PS0764_8.25.10_1,526PS0764,7951986,16.71536501,1.118731179,1.158330849,1.138531014,526PS0764_8.25.10_1
526PS0808_8.2.10_1,526PS0808,7927361,9.56714326,0.601015355,0.560858534,0.580936944,526PS0808_8.2.10_1
526PS0948_7.12.11_1,526PS0948,7929909,11.89064498,1.065964043,0.947246595,1.006605319,526PS0948_7.12.11_1
526PS1036_7.13.11_1,526PS1036,7923897,11.82999153,0.97633206,0.891141743,0.933736902,526PS1036_7.13.11_1
526PS1100_8.21.12_1,526PS1100,7932109,15.04677714,0.947046658,0.94006826,0.943557459,526PS1100_8.21.12_1
526PS1144_8.22.12_1,526PS1144,7930567,13.13786221,0.783993608,0.613564598,0.698779103,526PS1144_8.22.12_1
526PS1420_6.25.13_1,526PS1420,7928707,11.91266116,1.074487037,0.936801415,1.005644226,526PS1420_6.25.13_1
526PS1496_8.19.14_1,526PS1496,7927647,10.59720366,0.434076776,0.49772339,0.465900083,526PS1496_8.19.14_1
526PSCBBL_9.23.08_1,526PSCBBL,7930149,14.30797216,0.967991819,1.189888376,1.078940098,526PSCBBL_9.23.08_1
526PSCBLK_8.21.12_1,526PSCBLK,7930225,13.94012416,0.771155255,0.392503782,0.581829518,526PSCBLK_8.21.12_1
526WER123_8.21.12_1,526WER123,7929215,14.63660834,1.09542682,1.08900042,1.09221362,526WER123_8.21.12_1
526WTCACT_6.24.13_1,526WTCACT,7925033,7.136779538,1.254067041,0.985089939,1.11957849,526WTCACT_6.24.13_1
527PS0388_9.2.09_1,527PS0388,7918127,14.68691251,1.269838026,1.080611823,1.175224925,527PS0388_9.2.09_1
527PS1156_8.21.12_1,527PS1156,7918053,12.99621637,1.119556614,0.940456392,1.030006503,527PS1156_8.21.12_1
527PS1412_6.25.13_1,527PS1412,7918181,12.56303782,1.098460436,1.110693047,1.104576742,527PS1412_6.25.13_1
531PS0365_9.16.10_1,531PS0365,2819552,9.667727833,0.517184605,0.420800399,0.468992502,531PS0365_9.16.10_1
531PS0381_7.12.10_1,531PS0381,2821670,9.603982134,0.624740854,0.479052675,0.551896764,531PS0381_7.12.10_1
531PS0429_6.20.11_1,531PS0429,2819626,9.639599081,0.695049653,0.583788883,0.639419268,531PS0429_6.20.11_1
532CPC238_7.30.14_1,532CPC238,20194926,17.33557046,0.992179636,1.005958702,0.999069169,532CPC238_7.30.14_1
532CRM206_7.10.14_1,532CRM206,20195504,15.86308521,1.125253994,1.025137871,1.075195932,532CRM206_7.10.14_1
532FC1181_6.5.14_1,532FC1181,20196232,18.90979354,1.110535658,0.906943889,1.008739774,532FC1181_6.5.14_1
532FC1271_7.10.14_1,532FC1271,17053944,13.68372902,1.103500368,0.763322412,0.93341139,532FC1271_7.10.14_1
532PS0050_8.31.10_1,532PS0050,17054008,14.46438134,1.078511388,0.985857673,1.032184531,532PS0050_8.31.10_1
532PS0062_9.8.10_1,532PS0062,20194942,13.12657459,1.277941925,1.019704463,1.148823194,532PS0062_9.8.10_1
532PS0071_10.12.11_1,532PS0071,17055582,18.43082972,1.13532599,1.110226936,1.122776463,532PS0071_10.12.11_1
532PTCAER_8.19.13_1,532PTCAER,17053262,19.16802056,1.16078757,1.094582295,1.127684932,532PTCAER_8.19.13_1
532SFC142_6.19.13_1,532SFC142,20195324,18.94485523,1.042499389,1.214113186,1.128306287,532SFC142_6.19.13_1
532TGRUPX_10.8.08_1,532TGRUPX,17055650,18.94265671,1.190434919,1.19812479,1.194279854,532TGRUPX_10.8.08_1
533FC1043_6.4.14_1,533FC1043,17066926,13.2882874,0.349932227,0.210466138,0.280199183,533FC1043_6.4.14_1
534ANCACF_8.31.10_1,534ANCACF,346373,16.3827564,1.126184114,0.889266856,1.007725485,534ANCACF_8.31.10_1
534CFSAIM_7.27.09_1,534CFSAIM,346305,13.98709919,1.18323319,0.837535752,1.010384471,534CFSAIM_7.27.09_1
534CYCANB_8.17.09_1,534CYCANB,344215,10.8955731,1.096775717,1.020890044,1.05883288,534CYCANB_8.17.09_1
534DCC167_8.14.13_1,534DCC167,342459,12.80949919,0.85873771,0.577865686,0.718301698,534DCC167_8.14.13_1
534MLC108_9.14.11_1,534MLC108,346855,17.61353895,0.97652153,1.058717839,1.017619684,534MLC108_9.14.11_1
534PS0043_7.29.09_1,534PS0043,343391,14.50593095,1.09955025,0.936011356,1.017780803,534PS0043_7.29.09_1
534PS0070_8.30.10_1,534PS0070,346725,14.51580178,1.178026557,1.009269855,1.093648206,534PS0070_8.30.10_1
534PS0114_9.12.12_1,534PS0114,342591,13.00980982,0.672569401,0.727079908,0.699824655,534PS0114_9.12.12_1
534RSCAGG_9.19.11_1,534RSCAGG,343649,17.52743933,0.887180364,0.927858864,0.907519614,534RSCAGG_9.19.11_1
534SPC227_7.9.14_1,534SPC227,344927,18.39361767,0.97044531,0.868223458,0.919334384,534SPC227_7.9.14_1
534SRCFFC_8.29.12_1,534SRCFFC,347487,12.86139781,0.983563388,0.950042871,0.96680313,534SRCFFC_8.29.12_1
534WER219_8.29.12_1,534WER219,346279,12.97571322,1.068663158,0.848873036,0.958768097,534WER219_8.29.12_1
535CR0910_6.18.14_1,535CR0910,2820014,9.620426707,0.405387424,0.384807082,0.395097253,535CR0910_6.18.14_1
535PS0221_7.15.09_1,535PS0221,2823920,9.635495203,0.788750328,0.641372093,0.715061211,535PS0221_7.15.09_1
535PS0265_8.20.09_1,535PS0265,2823880,9.069981252,0.821390893,0.772560941,0.796975917,535PS0265_8.20.09_1
536CLR247_7.8.14_1,536CLR247,17074637,13.37156048,0.673070283,0.884036315,0.778553299,536CLR247_7.8.14_1
536HLCBFM_6.18.13_1,536HLCBFM,17074735,16.95573338,1.046843543,1.06811672,1.057480132,536HLCBFM_6.18.13_1
536PS0107_7.17.12_1,536PS0107,17074709,13.1315345,1.066135873,1.174311243,1.120223558,536PS0107_7.17.12_1
536SED006_9.20.11_1,536SED006,17081693,21.21838256,1.088678646,1.060504356,1.074591501,536SED006_9.20.11_1
536SED108_9.21.11_1,536SED108,17081781,18.84707721,1.055866636,0.985630941,1.020748788,536SED108_9.21.11_1
536STR127_6.17.13_1,536STR127,17081897,12.58227267,1.055055819,0.85570561,0.955380715,536STR127_6.17.13_1
536TRC119_6.18.13_1,536TRC119,17074527,14.91419838,1.109680827,1.172794981,1.141237904,536TRC119_6.18.13_1
537ADCH41_9.12.11_1,537ADCH41,21610265,15.73112059,1.083838872,1.093786391,1.088812632,537ADCH41_9.12.11_1
537BLCABG_9.15.11_1,537BLCABG,21609655,14.68558114,0.861389133,0.909758953,0.885574043,537BLCABG_9.15.11_1
537BSCAWR_7.15.08_1,537BSCAWR,21610105,14.79059937,1.010777158,1.149058496,1.079917827,537BSCAWR_7.15.08_1
537GZCAMR_8.7.08_1,537GZCAMR,21610533,13.79276023,0.866396559,0.731253981,0.79882527,537GZCAMR_8.7.08_1
537MDR255_7.7.14_1,537MDR255,21609965,11.49973015,1.030458963,1.027985792,1.029222377,537MDR255_7.7.14_1
537PS0386_7.16.12_1,537PS0386,21609893,13.85985334,0.505055849,0.593544849,0.549300349,537PS0386_7.16.12_1
537TYCAML_7.16.08_1,537TYCAML,21609379,18.18006513,0.970843607,0.945806392,0.958324999,537TYCAML_7.16.08_1
539CCRARR_8.31.10_1,539CCRARR,17100087,9.739501995,0.809418524,0.673924554,0.741671539,539CCRARR_8.31.10_1
539NDCACC_10.15.09_1,539NDCACC,17099749,15.03431334,1.153361621,1.160967023,1.157164322,539NDCACC_10.15.09_1
539PS0127_5.27.13_1,539PS0127,17099787,18.43124135,0.843676218,0.943586029,0.893631123,539PS0127_5.27.13_1
540BCA168_6.24.14_1,540BCA168,17115433,13.32550876,0.82548443,0.833552355,0.829518392,540BCA168_6.24.14_1
540CDC136_7.24.13_1,540CDC136,17114989,13.21440363,0.942153755,0.894639634,0.918396695,540CDC136_7.24.13_1
540CQCBBR_9.14.11_1,540CQCBBR,17113025,15.87580759,1.221985079,1.15583665,1.188910865,540CQCBBR_9.14.11_1
540GNCBTC_9.13.11_1,540GNCBTC,17112885,16.9110479,1.159005646,1.034232114,1.09661888,540GNCBTC_9.13.11_1
540MNCANF_9.29.10_1,540MNCANF,17118243,16.13366211,0.861552691,1.135682308,0.9986175,540MNCANF_9.29.10_1
540MNCASJ_8.24.10_1,540MNCASJ,17129825,12.66951263,1.089228955,0.838738195,0.963983575,540MNCASJ_8.24.10_1
540MRC196_8.26.14_1,540MRC196,17112759,12.55184855,0.872381463,0.829323526,0.850852494,540MRC196_8.26.14_1
540MSJ132_7.18.13_1,540MSJ132,17112843,11.84656673,1.093143718,1.090353364,1.091748541,540MSJ132_7.18.13_1
540PKC272_7.1.14_1,540PKC272,20287374,12.01916486,1.073285885,1.096013292,1.084649589,540PKC272_7.1.14_1
540PS0008_8.6.08_1,540PS0008,17116199,13.46192941,1.010256375,1.105868482,1.058062428,540PS0008_8.6.08_1
540PS0258_8.31.11_1,540PS0258,17116225,12.31828173,0.726562373,0.748109837,0.737336105,540PS0258_8.31.11_1
540SDC212_6.16.14_1,540SDC212,17115215,17.40311867,0.703896826,0.835864277,0.769880551,540SDC212_6.16.14_1
540SED003_8.30.11_1,540SED003,17118619,8.599463609,1.008783849,0.979260958,0.994022404,540SED003_8.30.11_1
540SSJ200_6.24.14_1,540SSJ200,17116141,12.73552529,0.812687327,0.679595655,0.746141491,540SSJ200_6.24.14_1
541PS0055_7.10.08_1,541PS0055,19771435,9.631562739,0.415301245,0.159793643,0.287547444,541PS0055_7.10.08_1
542DPCDPC_6.18.08_1,542DPCDPC,16594797,10.16109347,0.659377853,0.715731297,0.687554575,542DPCDPC_6.18.08_1
544R00281_5.15.13_1,544R00281,1896910,9.033678622,0.61436766,0.396200995,0.505284328,544R00281_5.15.13_1
545PS0335_7.26.10_1,545PS0335,19778861,9.612197019,0.728241419,0.56665131,0.647446365,545PS0335_7.26.10_1
551PS0308_7.27.10_1,551PS0308,17142308,9.597143208,0.833581393,0.784462977,0.809022185,551PS0308_7.27.10_1
552DKC268_6.23.14_1,552DKC268,22047769,12.84508255,0.813540899,0.653873791,0.733707345,552DKC268_6.23.14_1
552DRCAEF_6.25.14_1,552DRCAEF,22047913,13.80484851,0.945320044,1.018607242,0.981963643,552DRCAEF_6.25.14_1
552FC1226_6.3.14_1,552FC1226,22047753,13.97486693,0.7835495,0.689610672,0.736580086,552FC1226_6.3.14_1
552FCA017_7.30.13_1,552FCA017,22050309,7.063910106,0.760910023,0.771296905,0.766103464,552FCA017_7.30.13_1
