id,site_type,ASCI
SMC01814_6.9.10_1,Stressed,0.590484298
SMC01824_6.21.12_1,Stressed,0.584247028
SMC01860_5.28.09_1,Stressed,0.742287343
SMC01881_7.9.13_1,Stressed,0.728313856
SMC01881_7.9.13_2,Stressed,0.741439423
SMC01902_7.16.12_1,Stressed,0.658907551
SMC01909_6.9.09_1,Intermediate,0.735119685
SMC01909_7.10.14_1,Intermediate,0.734199153
SMC01912_7.12.12_1,Stressed,0.60145806
SMC01923_7.12.11_1,Stressed,0.630958106
SMC01934_6.15.12_1,Stressed,0.572211171
SMC01960_5.21.14_1,Stressed,0.740727556
SMC01960_6.23.10_1,Stressed,0.679919273
SMC01962_6.8.10_1,Stressed,0.7188282
SMC01962_7.17.14_1,Stressed,0.734030253
SMC01972_6.7.10_1,Stressed,0.542954921
SMC01979_7.14.11_1,Reference,1.004851655
SMC01987_6.15.12_1,Stressed,0.908800408
SMC01987_6.15.12_2,Stressed,0.782762251
SMC01990_5.21.09_1,Stressed,0.37165389
SMC01990_7.8.14_1,Stressed,0.840916782
SMC02006_5.26.09_1,Stressed,0.435620544
SMC02028_7.12.12_1,Stressed,0.714935898
SMC02059_6.3.10_1,Stressed,0.660393244
SMC02059_6.3.10_2,Stressed,0.730260373
SMC02075_7.17.12_1,Intermediate,1.107068534
SMC02088_6.14.11_1,Intermediate,0.80008987
SMC02092_6.14.11_1,Intermediate,0.909752697
SMC02123_7.5.11_1,Stressed,0.723673177
SMC02127_5.19.14_1,Stressed,1.056168728
SMC02127_6.4.09_1,Stressed,0.744471429
SMC02139_7.17.12_1,Reference,1.007342486
SMC02145_7.19.11_1,Intermediate,0.635403094
SMC02167_6.7.10_1,Intermediate,0.85620253
SMC02206_7.19.11_1,Stressed,0.638984374
SMC02208_5.29.13_1,Stressed,0.755728892
SMC02228_6.23.09_1,Stressed,0.69178244
SMC02232_6.3.13_1,Stressed,0.459240646
SMC02270_6.30.10_1,Stressed,0.775116964
SMC02302_7.15.13_1,Stressed,0.786718218
SMC02366_6.23.14_1,Stressed,0.694005039
SMC02417_7.20.11_1,Stressed,0.646139879
SMC02436_5.28.09_1,Intermediate,0.715179972
SMC02452_6.30.11_1,Stressed,0.395358168
SMC02457_5.31.10_1,Intermediate,0.594598655
SMC02464_6.22.11_1,Reference,0.93189294
SMC02484_6.5.13_1,Stressed,0.629736135
SMC02484_6.5.13_2,Stressed,0.637255411
SMC02494_5.22.14_1,Stressed,0.667978668
SMC02536_6.29.11_1,Stressed,0.470696987
SMC02563_5.22.14_1,Stressed,0.662340255
SMC02563_6.24.10_1,Stressed,0.679088224
SMC02563_6.24.10_2,Stressed,0.370100158
SMC02568_6.12.12_1,Intermediate,1.049243959
SMC02573_6.9.10_1,Intermediate,0.732364338
SMC02591_7.21.11_1,Reference,0.991278968
SMC02622_6.15.10_1,Stressed,0.63766168
SMC02644_6.30.11_1,Stressed,0.82209611
SMC02656_6.23.09_1,Stressed,0.562645213
SMC02680_6.3.14_1,Stressed,0.650146664
SMC02712_6.7.12_1,Intermediate,1.033597833
SMC02718_6.30.14_1,Stressed,0.696234026
SMC02749_6.27.11_1,Stressed,0.577067182
SMC02804_6.20.11_1,Stressed,0.578134742
SMC02884_5.27.14_1,Stressed,0.751300648
SMC02884_5.27.14_2,Stressed,0.739191313
SMC02884_6.23.10_1,Stressed,0.641921162
SMC02902_8.2.11_1,Stressed,0.750438966
SMC02905_7.9.13_1,Stressed,0.584458206
SMC02933_6.1.10_1,Intermediate,0.660592042
SMC02936_6.18.13_1,Stressed,0.556665596
SMC02947_7.12.11_1,Stressed,0.400664473
SMC02972_7.18.12_1,Reference,0.811210527
SMC02976_7.25.14_1,Intermediate,1.409057736
SMC02976_7.27.10_1,Intermediate,0.987579961
SMC02984_6.23.10_1,Stressed,0.728752174
SMC02988_6.12.14_1,NA,1.015188407
SMC02996_6.11.14_1,Stressed,0.779570413
SMC03011_6.13.13_1,Stressed,0.878673445
SMC03110_7.26.11_1,Intermediate,0.681963773
SMC03133_6.2.10_1,Stressed,0.67459051
SMC03216_7.27.11_1,Intermediate,0.994274362
SMC03222_7.11.12_1,Stressed,0.622151322
SMC03234_6.28.11_1,Reference,1.047183412
SMC03268_5.27.14_1,Stressed,0.622935459
SMC03268_5.28.09_1,Stressed,0.63089291
SMC03280_8.11.11_1,Reference,1.097815789
SMC03304_6.29.11_1,Stressed,0.763334226
SMC03401_7.8.13_1,Intermediate,0.735808927
SMC03438_7.2.12_1,Intermediate,0.718326822
SMC03452_6.13.12_1,Reference,0.948755699
SMC03510_7.15.14_1,Intermediate,0.780120776
SMC03510_7.21.11_1,Intermediate,0.586602432
SMC03523_6.11.13_1,Stressed,0.453127634
SMC03523_6.11.13_2,Stressed,0.603589133
SMC03533_6.1.10_1,Intermediate,0.699154705
SMC03687_6.2.10_1,Stressed,0.669953831
SMC03737_7.6.12_1,Stressed,0.887250984
SMC03929_7.5.12_1,Stressed,0.519047059
SMC03971_7.11.11_1,Stressed,0.616752469
SMC03984_6.18.12_1,Intermediate,1.071402164
SMC03988_6.29.11_1,Stressed,0.648904009
SMC04000_7.30.12_1,Intermediate,1.037890676
SMC04008_6.19.12_1,Stressed,0.616776287
SMC04047_5.14.09_1,Intermediate,0.90563372
SMC04054_5.27.09_1,Stressed,0.654181718
SMC04121_7.9.12_1,Stressed,0.505976358
SMC04132_6.11.12_1,Stressed,0.676153948
SMC04132_6.11.12_2,Stressed,0.614680473
SMC04134_7.26.11_1,Intermediate,0.820175525
SMC04175_6.11.09_1,Intermediate,0.873669559
SMC04204_7.11.12_1,Reference,0.969801901
SMC04239_6.11.09_1,Intermediate,1.048805692
SMC04294_7.11.13_1,Stressed,0.745613252
SMC04308_6.17.09_1,Stressed,0.57507495
SMC04383_5.19.14_1,Reference,1.131139715
SMC04383_6.9.10_1,Reference,1.002456621
SMC04399_6.11.09_1,Intermediate,0.804876651
SMC04426_7.25.11_1,Intermediate,1.045536591
SMC04441_7.19.13_1,Stressed,0.625764863
SMC04524_7.9.13_1,Reference,0.936948448
SMC04532_7.11.12_1,Stressed,0.655441709
SMC04600_7.8.14_1,Intermediate,0.800072507
SMC04661_7.16.14_1,Intermediate,0.736911281
SMC04661_7.18.11_1,Intermediate,0.868965927
SMC04682_7.25.11_1,Intermediate,0.928582066
SMC04749_6.23.09_1,Stressed,0.671713199
SMC04756_5.21.14_1,Stressed,0.579427133
SMC04756_7.7.10_1,Stressed,0.68000558
SMC04795_7.14.11_1,Reference,0.789352223
SMC04806_7.11.13_1,Stressed,0.924600806
SMC04880_6.6.12_1,Intermediate,1.024748404
SMC04932_7.12.10_1,Stressed,0.687209485
SMC04934_7.12.13_1,Stressed,0.740890457
SMC04972_7.1.13_1,Intermediate,0.858392416
SMC05020_7.15.13_1,Intermediate,0.819920203
SMC05109_5.7.14_1,Stressed,0.804678153
SMC05109_5.7.14_2,Stressed,0.724978824
SMC05109_6.23.09_1,Stressed,0.691918668
SMC05146_7.10.12_1,Intermediate,0.912528858
SMC05165_6.22.11_1,Stressed,0.618314481
SMC05165_7.12.11_2,Stressed,0.845333977
SMC05199_7.6.11_1,Intermediate,0.855008237
SMC05230_7.2.12_1,Stressed,0.783096676
SMC05243_6.10.10_1,Reference,0.724184836
SMC05296_6.26.12_1,Intermediate,1.120030436
SMC05332_6.11.12_1,Stressed,0.340168126
SMC05379_6.15.12_1,Stressed,0.50830901
SMC05402_7.28.11_1,Intermediate,0.928154818
SMC05407_7.21.11_1,Reference,1.110529406
SMC05423_6.10.10_1,Stressed,0.560944935
SMC05524_6.30.11_1,Stressed,0.753750101
SMC05567_6.12.13_1,Stressed,0.842492585
SMC05640_6.17.13_1,Intermediate,0.942680665
SMC05694_6.26.14_1,Stressed,0.60359895
SMC05702_6.7.10_1,Stressed,0.65670006
SMC05759_5.29.14_1,Intermediate,0.889604885
SMC05759_6.21.10_1,Intermediate,0.668847278
SMC05764_6.19.12_1,Stressed,0.463568347
SMC05848_6.18.13_1,Reference,1.192470935
SMC05956_6.19.12_1,Stressed,0.402960231
SMC05968_7.1.13_1,Intermediate,1.030211984
SMC06019_6.17.10_1,Stressed,0.425629091
SMC06036_6.11.12_1,Stressed,0.666009588
SMC06044_6.17.13_1,Intermediate,0.90688675
SMC06079_6.26.13_1,Stressed,1.013888673
SMC06079_6.26.13_2,Stressed,0.876866549
SMC06188_6.11.14_1,NA,1.022730976
SMC06216_5.26.09_1,Intermediate,0.897605013
SMC06216_6.3.14_1,Intermediate,1.01993434
SMC06252_6.12.14_1,NA,1.084016318
SMC06288_7.8.13_1,Intermediate,0.983682049
SMC06298_7.17.12_1,Intermediate,0.929854952
SMC06302_6.28.12_1,Stressed,0.56384436
SMC06356_6.10.13_1,Stressed,0.711001653
SMC06458_6.6.10_1,Stressed,0.68101278
SMC06467_6.28.10_1,Reference,0.794274385
SMC06496_7.9.14_1,NA,0.915666164
SMC06612_6.6.13_1,Stressed,0.630380361
SMC06653_7.1.10_1,Stressed,0.62434531
SMC06653_7.1.10_2,Stressed,0.722455572
SMC06714_6.6.10_1,Stressed,0.821538374
SMC06740_6.10.13_1,Stressed,0.737029873
SMC06794_7.18.12_1,Intermediate,0.995201282
SMC06863_7.21.11_1,Intermediate,1.020092985
SMC06904_7.8.14_1,Intermediate,0.990070677
SMC06918_7.16.12_1,Stressed,0.747071169
SMC07085_6.21.11_1,Stressed,0.559104511
SMC07126_7.12.12_1,Stressed,0.725570309
SMC07128_6.26.14_1,NA,1.057045861
SMC07128_6.3.14_1,NA,1.081772168
SMC07128_7.15.14_1,NA,1.065460384
SMC07828_6.6.13_1,Stressed,0.555663381
SMC08068_6.10.13_1,Stressed,0.594472473
SMC08094_6.28.12_1,Stressed,0.142099707
SMC08150_6.3.10_1,Stressed,0.617205342
SMC08150_7.8.14_1,Stressed,0.703243674
SMC08157_6.22.11_1,Reference,1.203170432
SMC08335_5.19.14_1,Intermediate,0.67470513
SMC08335_6.11.15_1,Intermediate,0.982041373
SMC08335_7.7.10_1,Intermediate,0.917916252
SMC08414_6.28.12_1,Stressed,0.552261162
SMC08426_6.8.10_1,Stressed,0.602175562
SMC08655_6.21.12_1,Intermediate,1.036516258
SMC08660_6.6.13_1,Intermediate,0.630928262
SMC08845_6.22.09_1,Stressed,0.573575434
SMC09091_6.27.13_1,Stressed,0.650095799
SMC09118_5.22.13_1,Stressed,0.689871982
SMC09162_8.1.11_1,Intermediate,0.866469174
SMC09174_7.13.12_1,Stressed,0.648718412
SMC09286_6.9.10_1,Stressed,0.83358509
SMC09325_6.21.12_1,Intermediate,1.005216051
SMC09325_6.21.12_2,Intermediate,0.939471464
SMC09503_6.4.12_1,Reference,1.044371841
SMC09591_6.3.10_1,Intermediate,0.830731264
SMC09698_4.21.15_1,Stressed,0.971269041
SMC09698_6.9.10_1,Stressed,0.940931514
SMC10146_6.28.11_1,Intermediate,0.855094705
SMC10189_6.24.10_1,Stressed,0.784168813
SMC10198_7.13.12_1,Stressed,0.455583333
SMC10685_7.1.10_1,Stressed,0.681387464
SMC10756_6.26.13_1,Intermediate,0.778887167
SMC11181_6.21.11_1,Stressed,0.565726136
SMC11343_6.4.12_1,Intermediate,0.832175018
SMC11394_6.30.11_1,Intermediate,0.94252178
SMC11430_7.12.12_1,Intermediate,0.415381356
SMC11581_5.13.15_1,Stressed,0.695892829
SMC11581_6.29.09_1,Stressed,0.684212111
SMC11581_6.29.09_2,Stressed,0.660017005
SMC11593_6.21.12_1,Intermediate,0.48636819
SMC11727_6.9.10_1,Intermediate,1.154772503
SMC12246_7.23.13_1,Stressed,0.762203403
SMC12862_6.27.11_1,Stressed,0.669785283
SMC13062_7.23.13_1,Stressed,0.735157086
SMC13187_6.4.13_1,Stressed,0.530244372
SMC13214_5.22.13_1,Stressed,0.725828003
SMC13391_6.21.12_1,Intermediate,0.667805908
SMC13402_7.18.13_1,Intermediate,0.851182836
SMC13508_5.27.14_1,NA,0.760184327
SMC13508_6.24.15_1,Intermediate,0.776571346
SMC13508_7.12.10_1,Intermediate,0.658309993
SMC13599_6.4.12_1,Reference,0.837732527
SMC13630_6.21.12_1,Stressed,0.48005125
SMC14099_6.13.13_1,Stressed,0.879460266
SMC14211_6.4.13_1,Stressed,0.521573424
SMC14218_7.11.12_1,Stressed,0.606298588
SMC15677_6.29.09_1,Stressed,0.674483133
SMC16045_6.28.12_1,Stressed,0.465519472
SMC16169_6.16.15_1,Intermediate,0.856393762
SMC16266_8.1.11_1,Stressed,0.786708978
SMC16446_6.21.12_1,Intermediate,0.930804571
SMC16832_6.18.10_1,Stressed,0.730019061
SMC16832_6.18.10_2,Stressed,0.684639653
SMC16980_7.6.11_1,Intermediate,0.461588763
SMC17432_6.23.14_1,Stressed,0.502254503
SMC17918_7.25.13_1,Stressed,0.695410423
SMC18046_6.24.13_1,Stressed,0.98575386
SMC18169_6.20.11_1,Stressed,0.53260869
SMC18545_6.25.13_1,Reference,0.988298174
SMC19228_7.16.12_1,Stressed,0.539098746
SMC19552_7.15.13_1,Stressed,0.540249311
SMC19669_6.12.13_1,Stressed,0.957862486
SMC19697_6.24.13_1,Stressed,0.838873523
SMC19809_6.25.13_1,Reference,1.190221442
SMC19945_6.25.13_1,Intermediate,1.062981706
SMC20032_6.18.10_1,Stressed,0.587549216
SMC20497_7.16.13_1,Stressed,0.563209069
SMC21069_6.11.13_1,Stressed,0.825710187
SMC21371_6.20.11_1,Stressed,0.417100511
SMC21822_6.21.10_1,Stressed,0.661529428
SMC21921_6.13.13_1,Stressed,0.709846368
SMC21921_6.13.13_2,Stressed,0.68312959
SMC22521_6.13.13_1,Stressed,0.794506035
SMC23495_7.16.13_1,Stressed,0.87144074
SMC24222_6.21.10_1,Stressed,0.542811875
SMC24921_6.28.12_1,Stressed,0.616154129
SMC25288_6.30.11_1,Intermediate,1.10179193
SMC26288_5.12.09_1,Intermediate,0.806578446
SMC26694_7.16.13_1,Intermediate,0.701803145
SMC26909_5.31.10_1,Stressed,0.781876253
SMC27709_5.31.10_1,Stressed,0.826578122
SMC29064_6.25.12_1,Reference,1.064075868
SMC32718_6.3.10_1,Intermediate,0.83060339
SMC32897_6.21.10_1,Stressed,0.645688559
SMC33179_6.11.13_1,Stressed,0.904311705
SMC34888_6.24.10_1,Intermediate,0.885149666
SMC35697_6.10.10_1,Intermediate,0.840415101
SMC35837_6.25.12_1,Intermediate,1.159180938
SMC37632_7.31.13_1,Stressed,0.723391761
SMC40887_6.12.13_1,Stressed,0.589268405
SMCR8_124_6.24.09_1,Intermediate,1.123656259
SMCR8_184_7.7.09_1,Intermediate,0.945631947
SMCR8_218_6.22.09_1,Intermediate,1.155780707
SMCR8_219_7.6.09_1,Intermediate,0.877841604
SMCR8_327_6.28.09_1,Stressed,0.987256381
SMCR8_474_7.5.09_1,Reference,0.987898202
SMCR8_513_6.22.09_1,Intermediate,0.866256256
SMCR8_572_6.30.09_1,Stressed,0.714868111
SMCR8_600_6.28.09_1,Intermediate,0.970475375
SMCR8_601_6.24.09_1,Stressed,0.694134738
SMCR8_605_7.1.09_1,Stressed,0.93969219
SMCR8_613_6.29.09_1,Intermediate,0.78438627
SMCR8_688_7.1.09_1,Stressed,0.925389829
SMCR8_688_7.1.09_2,Stressed,0.886212611
SMDL1_6.26.07_1,Intermediate,0.956754951
SMRC1_10.7.07_1,Intermediate,0.481564173
SMRC1_11.5.08_1,Intermediate,0.567395242
SMRC1_6.16.08_1,Intermediate,0.631950727
SMRC1_6.5.07_1,Intermediate,0.716297832
SMRC1_7.7.10_1,Intermediate,0.813829068
SMSM2_6.12.07_1,Intermediate,0.568812506
SMST1_6.24.07_1,Intermediate,0.79696029
SQMC1_6.5.08_1,Reference,0.951554031
SQMZ1_6.5.08_1,Intermediate,1.170760168
SRSD1_5.15.08_1,Intermediate,0.905910149
SRSD2_6.17.08_1,Intermediate,0.688870672
SRSV1_6.17.08_1,Intermediate,0.667291297
SWHC1_6.12.08_1,Intermediate,0.645354546
SWJP1_6.11.08_1,Intermediate,1.049120685
SWSW1_6.12.08_1,Stressed,0.5961765
SWSW2_6.11.08_1,Intermediate,0.887198578
SYCH1_6.5.08_1,Intermediate,0.791562678
SYFG1_6.6.08_1,Intermediate,1.052871975
SYHC1_7.2.07_1,Intermediate,1.068932853
SYHC2_6.3.08_1,Reference,1.082966764
SYOS1_6.6.08_1,Intermediate,0.948637483
SYSY1_7.2.07_1,Intermediate,0.838845814
SYTQ1_6.3.08_1,Reference,1.045131219
TC-DO_6.5.14_1,Stressed,0.819019545
TCTC1_6.20.08_1,Intermediate,1.054021346
TJCT2_6.27.07_1,NA,0.885956823
TJKT1_6.13.07_1,Reference,1.158623732
TJKT2_1.10.08_1,NA,0.972113129
TJKT2_1.20.08_1,NA,1.130343496
TJKT2_12.11.07_1,NA,0.828190791
TJKT2_12.21.07_1,NA,0.998561354
TJKT2_12.31.07_1,NA,0.905514111
TJPC1_6.27.07_1,Intermediate,0.629369068
TJPC2_6.10.08_1,Intermediate,0.879369392
TJPC3_6.10.08_1,Intermediate,1.022842222
VRBM1_6.17.07_1,NA,0.954820973
VRLC1_6.18.07_1,Intermediate,0.915505737
VRMT3_11.4.08_1,Reference,1.210650595
VRMT3_6.17.07_1,Reference,1.220669428
VRMT3_6.17.08_1,Reference,1.300826414
VRSA1_6.18.07_1,Stressed,0.649438303
VRVR4_6.19.07_1,Intermediate,1.043612102
