SITE_CODE,MSMT_DATE,WSE
386292N1214877W001,2017-04-12T09:13:00Z,-0.79
386292N1214877W001,2016-10-12T10:36:00Z,-8.39
386292N1214877W001,2016-04-13T09:33:00Z,-6.39
386292N1214877W001,2015-10-15T10:05:00Z,-8.64
386292N1214877W001,2015-03-16T08:16:00Z,-7.19
386292N1214877W001,2015-02-13T08:12:00Z,-7.04
386292N1214877W001,2015-01-15T09:16:00Z,-6.94
386292N1214877W001,2014-12-15T08:22:00Z,-7.19
386292N1214877W001,2014-11-14T08:11:00Z,-7.74
386292N1214877W001,2014-10-15T09:46:00Z,-7.49
386292N1214877W001,2014-09-15T08:20:00Z,-7.14
386292N1214877W001,2014-08-15T10:00:00Z,-6.79
386292N1214877W001,2014-07-15T09:00:00Z,-6.44
386292N1214877W001,2014-06-13T08:51:00Z,-6.04
386292N1214877W001,2014-05-14T09:55:00Z,-5.64
386292N1214877W001,2014-04-15T08:51:00Z,-5.29
386292N1214877W001,2014-03-14T09:09:00Z,-5.59
386292N1214877W001,2014-02-14T09:56:00Z,-5.69
386292N1214877W001,2013-10-15T10:20:00Z,-4.94
386292N1214877W001,2013-04-15T10:39:00Z,-3.29
386292N1214877W001,2012-10-15T10:02:00Z,-5.39
386292N1214877W001,2012-04-13T10:24:00Z,-4.42
386292N1214877W001,2011-10-14T10:26:00Z,-5.11
386160N1215054W001,2020-04-08T09:54:00Z,1.66
386160N1215054W001,2019-10-04T09:51:00Z,0.46
386160N1215054W001,2019-03-29T09:37:00Z,5.31
386160N1215054W001,2019-01-04T09:59:00Z,0.46
386160N1215054W001,2018-12-04T09:36:00Z,0.26
386160N1215054W001,2018-10-30T09:43:00Z,-0.44
386160N1215054W001,2018-10-23T09:38:00Z,-0.44
386160N1215054W001,2018-10-15T09:19:00Z,-0.44
386160N1215054W001,2018-10-01T09:33:00Z,-0.34
386160N1215054W001,2018-09-21T09:32:00Z,-0.24
386160N1215054W001,2018-09-14T09:37:00Z,-0.19
386160N1215054W001,2018-09-07T09:36:00Z,-0.14
386160N1215054W001,2018-08-31T09:36:00Z,-0.09
386160N1215054W001,2018-08-24T09:27:00Z,-0.04
386160N1215054W001,2018-08-17T09:18:00Z,0.01
386160N1215054W001,2018-08-10T09:30:00Z,0.06
386160N1215054W001,2018-08-03T09:47:00Z,0.11
386160N1215054W001,2018-07-27T09:20:00Z,0.21
386160N1215054W001,2018-07-20T09:25:00Z,0.36
386160N1215054W001,2018-07-11T11:01:00Z,0.66
386160N1215054W001,2018-04-13T09:39:00Z,3.61
386160N1215054W001,2017-10-16T10:35:00Z,1.06
386160N1215054W001,2017-04-12T08:56:00Z,6.16
386160N1215054W001,2016-10-12T09:18:00Z,-0.79
386160N1215054W001,2016-04-13T09:21:00Z,1.91
386160N1215054W001,2015-10-15T10:19:00Z,-1.94
386160N1215054W001,2015-03-26T08:25:00Z,1.31
386160N1215054W001,2014-10-15T09:35:00Z,0.11
386160N1215054W001,2014-03-28T08:03:00Z,1.86
386160N1215054W001,2013-10-15T00:00:00Z,NA
386160N1215054W001,2013-04-30T08:15:00Z,1.89
386160N1215054W001,2012-10-15T09:48:00Z,0.21
386160N1215054W001,2012-04-13T10:08:00Z,2.51
386160N1215054W001,2011-10-18T10:01:00Z,1.19
386964N1213120W001,2020-04-08T13:37:00Z,-6.4
386964N1213120W001,2019-10-04T13:26:00Z,-9.45
386964N1213120W001,2019-03-29T13:00:00Z,-7.9
386964N1213120W001,2019-01-04T12:17:00Z,-9.05
386964N1213120W001,2018-12-04T11:26:00Z,-10
386964N1213120W001,2018-10-30T11:00:00Z,-10.9
386964N1213120W001,2018-10-23T10:54:00Z,-10.95
386964N1213120W001,2018-10-15T12:19:00Z,-11.15
386964N1213120W001,2018-10-01T12:07:00Z,-10.95
386964N1213120W001,2018-09-21T11:20:00Z,-10.85
386964N1213120W001,2018-09-14T12:17:00Z,-10.75
386964N1213120W001,2018-09-07T11:04:00Z,-10.7
386964N1213120W001,2018-08-31T10:55:00Z,-10.6
386964N1213120W001,2018-08-24T10:48:00Z,-10.45
386964N1213120W001,2018-08-17T12:02:00Z,-10.35
386964N1213120W001,2018-08-10T10:56:00Z,-10.1
386964N1213120W001,2018-08-03T11:15:00Z,-9.95
386964N1213120W001,2018-07-27T10:53:00Z,-9.75
386964N1213120W001,2018-07-20T11:15:00Z,-9.55
386964N1213120W001,2018-07-13T10:55:00Z,-9.55
386964N1213120W001,2018-04-13T13:24:00Z,-10.3
386964N1213120W001,2017-10-16T13:29:00Z,-11.25
386964N1213120W001,2017-04-12T11:59:00Z,-8.85
386964N1213120W001,2016-10-12T12:09:00Z,-12.6
386964N1213120W001,2016-04-13T13:30:00Z,-12
386964N1213120W001,2015-10-15T13:00:00Z,-16.05
386964N1213120W001,2015-03-26T10:45:00Z,-14.4
386964N1213120W001,2014-10-15T11:54:00Z,-17.7
386964N1213120W001,2014-04-02T11:30:00Z,-13.85
386964N1213120W001,2013-10-15T13:58:00Z,-17.3
386964N1213120W001,2013-04-15T13:37:00Z,-11.5
386964N1213120W001,2012-10-15T12:00:00Z,-15.42
386964N1213120W001,2012-04-13T13:00:00Z,-8.23
386964N1213120W001,2011-10-14T12:25:00Z,-12.85
387216N1213842W001,2020-04-08T11:12:00Z,-10.53
387216N1213842W001,2019-10-04T11:11:00Z,-13.48
387216N1213842W001,2019-03-29T10:59:00Z,-12.23
387216N1213842W001,2018-10-01T10:44:00Z,-14.28
387216N1213842W001,2018-04-13T11:05:00Z,-12.73
387216N1213842W001,2017-10-16T12:17:00Z,-15.73
387216N1213842W001,2017-04-12T10:16:00Z,-15.53
387216N1213842W001,2016-10-12T11:15:00Z,-18.33
387216N1213842W001,2016-04-13T10:44:00Z,-16.28
387216N1213842W001,2015-10-15T11:34:00Z,-19.33
387216N1213842W001,2015-03-16T09:48:00Z,-16.73
387216N1213842W001,2015-02-13T09:55:00Z,-16.48
387216N1213842W001,2015-01-15T08:42:00Z,-16.93
387216N1213842W001,2014-12-15T10:17:00Z,-17.13
387216N1213842W001,2014-11-14T09:52:00Z,-17.93
387216N1213842W001,2014-10-15T10:46:00Z,-18.98
387216N1213842W001,2014-09-15T10:44:00Z,-19.23
387216N1213842W001,2014-08-15T08:25:00Z,-18.93
387216N1213842W001,2014-07-15T08:28:00Z,-18.58
387216N1213842W001,2014-06-13T08:19:00Z,-17.58
387216N1213842W001,2014-05-14T10:27:00Z,-15.43
387216N1213842W001,2014-04-15T09:25:00Z,-15.63
387216N1213842W001,2014-03-14T09:46:00Z,-14.63
387216N1213842W001,2014-02-14T10:30:00Z,-15.03
387216N1213842W001,2013-10-15T13:01:00Z,-18.13
387216N1213842W001,2013-04-15T11:54:00Z,-11.54
387216N1213842W001,2012-10-15T11:02:00Z,-14.88
387216N1213842W001,2012-04-13T11:54:00Z,-8.95
387216N1213842W001,2011-10-14T11:37:00Z,-12.79
386578N1211879W001,2020-04-15T00:00:00Z,NA
386578N1211879W001,2019-10-25T00:00:00Z,132
386578N1211879W001,2019-04-18T00:00:00Z,133.6
386578N1211879W001,2018-10-24T00:00:00Z,131.9
386578N1211879W001,2018-04-13T00:00:00Z,133.5
386578N1211879W001,2017-10-16T00:00:00Z,NA
386578N1211879W001,2017-05-10T00:00:00Z,133.1
386578N1211879W001,2016-10-26T00:00:00Z,NA
386578N1211879W001,2016-05-16T00:00:00Z,NA
386578N1211879W001,2015-10-26T00:00:00Z,131.1
386578N1211879W001,2015-04-22T00:00:00Z,131.9
386578N1211879W001,2014-10-27T00:00:00Z,132.9
386578N1211879W001,2014-04-16T00:00:00Z,131.7
386578N1211879W001,2013-10-23T00:00:00Z,131.4
386578N1211879W001,2013-04-30T00:00:00Z,132.2
386578N1211879W001,2012-10-29T00:00:00Z,131.4
386578N1211879W001,2012-04-30T00:00:00Z,132.9
382633N1211992W001,2020-09-17T00:00:00Z,-67.6
382633N1211992W001,2020-08-28T00:00:00Z,-68
382633N1211992W001,2020-07-23T00:00:00Z,-64.8
382633N1211992W001,2020-06-25T00:00:00Z,-63.3
382633N1211992W001,2020-05-27T00:00:00Z,-54.7
382633N1211992W001,2020-05-22T00:00:00Z,-53.4
382633N1211992W001,2020-04-01T00:00:00Z,NA
382633N1211992W001,2020-03-04T00:00:00Z,-51.5
382633N1211992W001,2020-02-18T00:00:00Z,-50.8
382633N1211992W001,2020-01-22T00:00:00Z,-51.6
382633N1211992W001,2019-12-09T00:00:00Z,-54.5
382633N1211992W001,2019-11-12T00:00:00Z,-57.4
382633N1211992W001,2019-10-23T00:00:00Z,-59.4
382633N1211992W001,2019-09-11T00:00:00Z,-64.3
382633N1211992W001,2019-08-14T00:00:00Z,-64.8
382633N1211992W001,2019-07-05T00:00:00Z,-58.6
382633N1211992W001,2019-06-13T00:00:00Z,-55.1
382633N1211992W001,2019-05-17T00:00:00Z,-51
382633N1211992W001,2019-04-03T00:00:00Z,-48.8
382633N1211992W001,2019-02-12T00:00:00Z,-51.1
382633N1211992W001,2019-01-09T00:00:00Z,-52.8
382633N1211992W001,2018-12-21T00:00:00Z,-56.3
382633N1211992W001,2018-11-26T00:00:00Z,-56.3
382633N1211992W001,2018-10-03T11:30:00Z,NA
382633N1211992W001,2018-09-05T00:00:00Z,-64.2
382633N1211992W001,2018-08-13T10:45:00Z,NA
382633N1211992W001,2018-07-09T00:00:00Z,-60.9
382633N1211992W001,2018-06-07T00:00:00Z,-57.1
382633N1211992W001,2018-04-27T00:00:00Z,-48
382633N1211992W001,2018-03-26T00:00:00Z,-49.6
382633N1211992W001,2018-02-23T00:00:00Z,-50.8
382633N1211992W001,2018-01-29T00:00:00Z,-51.6
382633N1211992W001,2017-12-04T00:00:00Z,-55
382633N1211992W001,2017-11-08T00:00:00Z,-60.1
382633N1211992W001,2017-10-12T00:00:00Z,-59.7
382633N1211992W001,2017-09-28T00:00:00Z,-59.4
382633N1211992W001,2017-08-28T00:00:00Z,-59
382633N1211992W001,2017-07-03T00:00:00Z,NA
382633N1211992W001,2017-06-14T00:00:00Z,-52.4
382633N1211992W001,2017-05-02T00:00:00Z,-49.7
382633N1211992W001,2017-04-05T00:00:00Z,-49.4
382633N1211992W001,2017-03-13T00:00:00Z,-49.8
382633N1211992W001,2017-02-28T00:00:00Z,NA
382633N1211992W001,2017-01-24T00:00:00Z,-60.1
382633N1211992W001,2016-12-07T00:00:00Z,-62.3
382633N1211992W001,2016-11-03T00:00:00Z,-64.15
382633N1211992W001,2016-10-04T00:00:00Z,-64.5
382633N1211992W001,2016-09-06T00:00:00Z,-67.4
382633N1211992W001,2016-08-04T00:00:00Z,-66.8
382633N1211992W001,2016-07-11T00:00:00Z,-63.9
382633N1211992W001,2016-06-23T00:00:00Z,NA
382633N1211992W001,2016-05-09T00:00:00Z,-51
382633N1211992W001,2016-04-11T00:00:00Z,-50.1
382633N1211992W001,2016-03-02T00:00:00Z,-49.9
382633N1211992W001,2016-02-04T00:00:00Z,-55
382633N1211992W001,2016-01-11T00:00:00Z,-55.3
382633N1211992W001,2015-12-07T00:00:00Z,-63.4
382633N1211992W001,2015-11-09T00:00:00Z,-64.6
382633N1211992W001,2015-10-08T00:00:00Z,-65.1
382633N1211992W001,2015-09-14T00:00:00Z,-67.2
382633N1211992W001,2015-08-04T00:00:00Z,-64.6
382633N1211992W001,2015-07-03T10:30:00Z,NA
382633N1211992W001,2015-06-17T00:00:00Z,-54.9
382633N1211992W001,2015-05-21T00:00:00Z,-53
382633N1211992W001,2015-04-22T00:00:00Z,-49.8
382633N1211992W001,2015-03-16T00:00:00Z,-49.5
382633N1211992W001,2015-02-24T00:00:00Z,-50.9
382633N1211992W001,2015-01-29T00:00:00Z,-51.1
382633N1211992W001,2014-12-18T00:00:00Z,-51.3
382633N1211992W001,2014-11-25T00:00:00Z,-53.7
382633N1211992W001,2014-10-21T00:00:00Z,-56.8
382633N1211992W001,2014-09-29T00:00:00Z,-59.4
382633N1211992W001,2014-08-19T00:00:00Z,-64
382633N1211992W001,2014-07-28T00:00:00Z,NA
382633N1211992W001,2014-06-24T00:00:00Z,NA
382633N1211992W001,2014-05-06T00:00:00Z,-51
382633N1211992W001,2014-04-11T00:00:00Z,-45.1
382633N1211992W001,2014-03-12T00:00:00Z,-46.2
382633N1211992W001,2014-02-28T00:00:00Z,-46.2
382633N1211992W001,2014-02-28T00:00:00Z,-46.5
382633N1211992W001,2014-01-31T00:00:00Z,-50.6
382633N1211992W001,2014-01-31T00:00:00Z,-50.6
382633N1211992W001,2013-12-27T00:00:00Z,-49.4
382633N1211992W001,2013-12-04T00:00:00Z,-49.8
382633N1211992W001,2013-10-31T00:00:00Z,-54.4
382633N1211992W001,2013-10-31T00:00:00Z,-54.4
382633N1211992W001,2013-09-27T00:00:00Z,-55.5
382633N1211992W001,2013-08-28T00:00:00Z,NA
382633N1211992W001,2013-08-01T00:00:00Z,NA
382633N1211992W001,2013-06-27T00:00:00Z,-56.4
382633N1211992W001,2013-03-21T00:00:00Z,-44.3
382633N1211992W001,2012-10-18T00:00:00Z,-60.2
382633N1211992W001,2012-07-30T00:00:00Z,-56.8
382633N1211992W001,2012-03-26T00:00:00Z,-40.1
382633N1211992W001,2012-03-26T00:00:00Z,-40.1
382633N1211992W001,2011-10-19T00:00:00Z,-48.5
382633N1211992W001,2011-04-07T00:00:00Z,-38.3
382633N1211992W001,2010-11-29T00:00:00Z,-45.6
382633N1211992W001,2010-07-26T00:00:00Z,-52.5
382633N1211992W001,2010-03-17T00:00:00Z,-36.6
382633N1211992W001,2009-10-13T00:00:00Z,-62.3
382633N1211992W001,2009-09-14T00:00:00Z,-59.9
382633N1211992W001,2009-08-11T00:00:00Z,-56
382633N1211992W001,2009-07-13T00:00:00Z,-55.9
382633N1211992W001,2009-06-25T00:00:00Z,-36.9
382633N1211992W001,2009-05-13T00:00:00Z,-36.9
382633N1211992W001,2009-04-27T00:00:00Z,-39.1
382633N1211992W001,2008-11-18T00:00:00Z,-79.3
382633N1211992W001,2008-03-27T00:00:00Z,-51.5
382633N1211992W001,2007-10-29T00:00:00Z,-61.4
382633N1211992W001,2007-03-26T00:00:00Z,-29.4
382633N1211992W001,2006-10-16T00:00:00Z,-56.5
382633N1211992W001,2006-04-19T00:00:00Z,-26.2
382633N1211992W001,2005-11-28T00:00:00Z,-58.5
382633N1211992W001,2005-04-14T00:00:00Z,-28.8
382633N1211992W001,2004-10-25T00:00:00Z,-58.8
382633N1211992W001,2004-03-25T00:00:00Z,-33.2
382633N1211992W001,2003-10-17T00:00:00Z,-55.7
382633N1211992W001,2003-04-09T00:00:00Z,-26.5
382633N1211992W001,2002-11-15T00:00:00Z,-53.7
382633N1211992W001,2002-04-17T00:00:00Z,-27.6
382633N1211992W001,2001-10-18T00:00:00Z,-51.8
382633N1211992W001,2001-03-23T00:00:00Z,-23.4
382633N1211992W001,1999-11-30T00:00:00Z,NA
384150N1213239W001,2020-09-16T00:00:00Z,NA
384150N1213239W001,2020-08-14T00:00:00Z,NA
384150N1213239W001,2020-07-16T00:00:00Z,NA
384150N1213239W001,2020-06-23T00:00:00Z,NA
384150N1213239W001,2020-05-22T00:00:00Z,NA
384150N1213239W001,2020-04-01T00:00:00Z,NA
384150N1213239W001,2020-03-11T00:00:00Z,-9.2
384150N1213239W001,2020-02-05T00:00:00Z,-9
384150N1213239W001,2020-01-08T00:00:00Z,-9.1
384150N1213239W001,2019-12-16T00:00:00Z,-10.1
384150N1213239W001,2019-11-07T00:00:00Z,-10.9
384150N1213239W001,2019-10-10T00:00:00Z,-10.1
384150N1213239W001,2019-09-12T00:00:00Z,-12.1
384150N1213239W001,2019-08-13T00:00:00Z,-11
384150N1213239W001,2019-07-03T00:00:00Z,-9.5
384150N1213239W001,2019-06-13T00:00:00Z,-9.1
384150N1213239W001,2019-05-15T00:00:00Z,-8.1
384150N1213239W001,2019-04-03T00:00:00Z,-8.3
384150N1213239W001,2019-03-04T00:00:00Z,-10.8
384150N1213239W001,2019-02-11T00:00:00Z,-12.3
384150N1213239W001,2018-12-07T00:00:00Z,-14
384150N1213239W001,2018-11-02T00:00:00Z,-16.3
384150N1213239W001,2018-10-03T00:00:00Z,-15.2
384150N1213239W001,2018-09-05T00:00:00Z,-15.2
384150N1213239W001,2018-08-15T00:00:00Z,-14.7
384150N1213239W001,2018-07-02T00:00:00Z,-13.5
384150N1213239W001,2018-05-14T00:00:00Z,NA
384150N1213239W001,2018-04-10T14:30:00Z,-11.5
384150N1213239W001,2018-03-06T14:30:00Z,-11.8
384150N1213239W001,2018-02-09T00:00:00Z,-12.2
384150N1213239W001,2018-01-23T00:00:00Z,-12.7
384150N1213239W001,2018-01-08T00:00:00Z,-13.4
384150N1213239W001,2017-12-06T00:00:00Z,-13.6
384150N1213239W001,2017-11-09T00:00:00Z,-15
384150N1213239W001,2017-10-16T00:00:00Z,-16.5
384150N1213239W001,2017-09-27T00:00:00Z,-16
384150N1213239W001,2017-08-29T00:00:00Z,-16
384150N1213239W001,2017-07-03T00:00:00Z,NA
384150N1213239W001,2017-06-15T00:00:00Z,-12.8
384150N1213239W001,2017-05-04T00:00:00Z,-12
384150N1213239W001,2017-04-10T00:00:00Z,-15.9
384150N1213239W001,2017-03-08T00:00:00Z,-16.2
384150N1213239W001,2017-02-15T00:00:00Z,-22.6
384150N1213239W001,2017-01-11T00:00:00Z,-24
384150N1213239W001,2016-12-12T00:00:00Z,-26.2
384150N1213239W001,2016-11-15T00:00:00Z,-27.1
384150N1213239W001,2016-10-11T00:00:00Z,-27
384150N1213239W001,2016-09-12T00:00:00Z,-27.9
384150N1213239W001,2016-08-16T00:00:00Z,-27.5
384150N1213239W001,2016-07-14T00:00:00Z,-26
384150N1213239W001,2016-06-27T00:00:00Z,NA
384150N1213239W001,2016-05-23T00:00:00Z,-25
384150N1213239W001,2016-04-18T00:00:00Z,-23.8
384150N1213239W001,2016-03-23T00:00:00Z,-24.9
384150N1213239W001,2016-02-16T00:00:00Z,-25.4
384150N1213239W001,2016-01-27T00:00:00Z,-25.8
384150N1213239W001,2015-12-14T00:00:00Z,-26.1
384150N1213239W001,2015-11-19T00:00:00Z,-26.4
384150N1213239W001,2015-10-12T00:00:00Z,-27.4
384150N1213239W001,2015-09-21T00:00:00Z,-25.5
384150N1213239W001,2015-08-12T00:00:00Z,-25.7
384150N1213239W001,2015-07-08T00:00:00Z,-26.1
384150N1213239W001,2015-07-08T00:00:00Z,-26.1
384150N1213239W001,2015-07-08T00:00:00Z,-26.1
384150N1213239W001,2015-06-23T00:00:00Z,-24.9
384150N1213239W001,2015-06-23T00:00:00Z,-24.9
384150N1213239W001,2015-06-23T00:00:00Z,-24.9
384150N1213239W001,2015-06-23T00:00:00Z,-24.9
384150N1213239W001,2015-05-19T00:00:00Z,-23.8
384150N1213239W001,2015-04-28T00:00:00Z,-22.8
384150N1213239W001,2015-03-24T00:00:00Z,-22.7
384150N1213239W001,2015-02-17T00:00:00Z,-22.7
384150N1213239W001,2015-01-21T00:00:00Z,-23.2
384150N1213239W001,2014-12-09T00:00:00Z,-23.9
384150N1213239W001,2014-11-17T00:00:00Z,-24.6
384150N1213239W001,2014-10-14T00:00:00Z,-25.7
384150N1213239W001,2014-09-22T00:00:00Z,-25.1
384150N1213239W001,2014-08-20T00:00:00Z,-25.2
384150N1213239W001,2014-07-31T00:00:00Z,-24.2
384150N1213239W001,2014-06-25T00:00:00Z,-23
384150N1213239W001,2014-05-21T00:00:00Z,-21.6
384150N1213239W001,2014-04-18T00:00:00Z,-20.6
384150N1213239W001,2014-03-19T00:00:00Z,-20.2
384150N1213239W001,2014-02-25T00:00:00Z,-20.3
384150N1213239W001,2014-01-31T00:00:00Z,-20.8
384150N1213239W001,2013-12-05T00:00:00Z,-21.2
384150N1213239W001,2013-10-30T00:00:00Z,NA
384150N1213239W001,2013-09-27T00:00:00Z,-22.3
384150N1213239W001,2013-08-30T00:00:00Z,NA
384150N1213239W001,2013-07-31T00:00:00Z,-21.3
384150N1213239W001,2013-06-27T00:00:00Z,-20.1
384150N1213239W001,2013-03-21T00:00:00Z,-15.9
384150N1213239W001,2012-10-16T00:00:00Z,NA
384150N1213239W001,2012-03-29T00:00:00Z,-14.9
384150N1213239W001,2011-10-20T00:00:00Z,-18.2
384150N1213239W001,2011-04-04T00:00:00Z,-17.1
384150N1213239W001,2010-12-01T00:00:00Z,-23.1
384150N1213239W001,2010-07-28T00:00:00Z,NA
384150N1213239W001,2010-03-18T00:00:00Z,-20.6
384150N1213239W001,2009-12-21T00:00:00Z,-22.7
384150N1213239W001,2009-11-11T00:00:00Z,NA
384150N1213239W001,2009-10-19T00:00:00Z,-23.9
384150N1213239W001,2009-09-15T00:00:00Z,-23.8
384150N1213239W001,2009-08-12T00:00:00Z,-23.9
384150N1213239W001,2009-07-16T00:00:00Z,-23.8
384150N1213239W001,2009-06-24T00:00:00Z,-21.8
384150N1213239W001,2009-05-15T00:00:00Z,NA
384150N1213239W001,2009-04-29T00:00:00Z,-20
384150N1213239W001,2008-11-24T00:00:00Z,-21.8
384150N1213239W001,2008-04-01T00:00:00Z,NA
384150N1213239W001,2007-10-29T00:00:00Z,-18.3
384150N1213239W001,2007-04-05T00:00:00Z,-12.8
384150N1213239W001,2006-10-18T00:00:00Z,-15.6
384150N1213239W001,2006-04-25T00:00:00Z,NA
384150N1213239W001,2005-11-30T00:00:00Z,NA
384150N1213239W001,2005-04-15T00:00:00Z,-20.5
384150N1213239W001,2004-10-25T00:00:00Z,NA
384150N1213239W001,2004-03-16T00:00:00Z,-21.1
384150N1213239W001,2003-10-20T00:00:00Z,-25
384150N1213239W001,2003-04-04T00:00:00Z,-15.7
384150N1213239W001,2002-11-18T00:00:00Z,-35
384150N1213239W001,2002-04-15T00:00:00Z,-17.7
384150N1213239W001,2001-10-22T00:00:00Z,NA
384150N1213239W001,2001-05-24T00:00:00Z,-15.9
384150N1213239W001,2000-10-10T00:00:00Z,-18.3
384783N1212311W001,2020-09-16T00:00:00Z,NA
384783N1212311W001,2020-08-14T00:00:00Z,NA
384783N1212311W001,2020-07-16T00:00:00Z,NA
384783N1212311W001,2020-06-23T00:00:00Z,NA
384783N1212311W001,2020-05-22T00:00:00Z,NA
384783N1212311W001,2020-04-01T00:00:00Z,NA
384783N1212311W001,2020-03-05T00:00:00Z,-1.9
384783N1212311W001,2020-02-05T00:00:00Z,-1
384783N1212311W001,2020-01-08T00:00:00Z,-1.4
384783N1212311W001,2019-12-16T00:00:00Z,-2.2
384783N1212311W001,2019-11-07T00:00:00Z,-4.9
384783N1212311W001,2019-10-10T00:00:00Z,-4.4
384783N1212311W001,2019-09-12T00:00:00Z,-5.2
384783N1212311W001,2019-08-13T00:00:00Z,-5.2
384783N1212311W001,2019-07-03T00:00:00Z,-3.1
384783N1212311W001,2019-06-10T00:00:00Z,-1
384783N1212311W001,2019-05-15T00:00:00Z,-0.6
384783N1212311W001,2019-04-02T00:00:00Z,0
384783N1212311W001,2019-03-04T00:00:00Z,-1.3
384783N1212311W001,2019-02-11T00:00:00Z,-2.3
384783N1212311W001,2018-12-07T00:00:00Z,-4.4
384783N1212311W001,2018-11-02T00:00:00Z,-6.3
384783N1212311W001,2018-10-02T00:00:00Z,-6.6
384783N1212311W001,2018-09-04T00:00:00Z,-6.9
384783N1212311W001,2018-08-15T00:00:00Z,-7.7
384783N1212311W001,2018-07-02T00:00:00Z,-5.3
384783N1212311W001,2018-05-14T00:00:00Z,-3.4
384783N1212311W001,2018-04-10T11:00:00Z,-1.9
384783N1212311W001,2018-03-06T11:00:00Z,-3.2
384783N1212311W001,2018-02-09T00:00:00Z,-3.7
384783N1212311W001,2018-01-23T00:00:00Z,-4.3
384783N1212311W001,2018-01-08T00:00:00Z,-3.6
384783N1212311W001,2017-12-06T00:00:00Z,-5.9
384783N1212311W001,2017-11-09T00:00:00Z,-7
384783N1212311W001,2017-10-16T00:00:00Z,-10.6
384783N1212311W001,2017-09-27T00:00:00Z,-9.8
384783N1212311W001,2017-08-29T00:00:00Z,-9.4
384783N1212311W001,2017-07-03T00:00:00Z,NA
384783N1212311W001,2017-06-15T00:00:00Z,-6.2
384783N1212311W001,2017-05-04T00:00:00Z,-4.9
384783N1212311W001,2017-04-10T00:00:00Z,-7.3
384783N1212311W001,2017-03-08T00:00:00Z,-7.1
384783N1212311W001,2017-02-15T00:00:00Z,-6.9
384783N1212311W001,2017-01-11T00:00:00Z,-10.4
384783N1212311W001,2016-12-12T00:00:00Z,-11.3
384783N1212311W001,2016-11-15T00:00:00Z,-14.1
384783N1212311W001,2016-10-11T00:00:00Z,-14.4
384783N1212311W001,2016-09-12T00:00:00Z,-14.8
384783N1212311W001,2016-08-16T00:00:00Z,-14.8
384783N1212311W001,2016-07-14T00:00:00Z,-14.1
384783N1212311W001,2016-06-30T00:00:00Z,-14.4
384783N1212311W001,2016-05-23T00:00:00Z,-10.3
384783N1212311W001,2016-04-18T00:00:00Z,-8.7
384783N1212311W001,2016-03-23T00:00:00Z,-8.5
384783N1212311W001,2016-02-16T00:00:00Z,-9.4
384783N1212311W001,2016-01-27T00:00:00Z,-10.8
384783N1212311W001,2015-12-14T00:00:00Z,-11.2
384783N1212311W001,2015-11-19T00:00:00Z,-11.6
384783N1212311W001,2015-10-12T00:00:00Z,-12.9
384783N1212311W001,2015-09-21T00:00:00Z,-14.1
384783N1212311W001,2015-08-12T00:00:00Z,-13.7
384783N1212311W001,2015-07-08T00:00:00Z,-11.8
384783N1212311W001,2015-07-08T00:00:00Z,-11.8
384783N1212311W001,2015-07-08T00:00:00Z,-11.8
384783N1212311W001,2015-06-23T00:00:00Z,-10.8
384783N1212311W001,2015-06-23T00:00:00Z,-10.8
384783N1212311W001,2015-06-23T00:00:00Z,-10.8
384783N1212311W001,2015-06-23T00:00:00Z,-10.8
384783N1212311W001,2015-05-19T00:00:00Z,-9.7
384783N1212311W001,2015-04-28T00:00:00Z,-8.1
384783N1212311W001,2015-03-24T00:00:00Z,-7.6
384783N1212311W001,2015-02-17T00:00:00Z,-7.8
384783N1212311W001,2015-01-21T00:00:00Z,-8.1
384783N1212311W001,2014-12-08T00:00:00Z,-9.4
384783N1212311W001,2014-11-17T00:00:00Z,-10.5
384783N1212311W001,2014-10-13T00:00:00Z,-11.4
384783N1212311W001,2014-09-22T00:00:00Z,-11.9
384783N1212311W001,2014-08-20T00:00:00Z,-13.7
384783N1212311W001,2014-07-31T00:00:00Z,-10.6
384783N1212311W001,2014-06-25T00:00:00Z,-8.8
384783N1212311W001,2014-05-21T00:00:00Z,-6
384783N1212311W001,2014-04-18T00:00:00Z,-5.4
384783N1212311W001,2014-03-19T00:00:00Z,-4.4
384783N1212311W001,2014-02-25T00:00:00Z,-4.8
384783N1212311W001,2014-01-31T00:00:00Z,-5.6
384783N1212311W001,2013-12-05T00:00:00Z,-7.7
384783N1212311W001,2013-10-30T00:00:00Z,NA
384783N1212311W001,2013-09-27T00:00:00Z,-7.7
384783N1212311W001,2013-08-30T00:00:00Z,NA
384783N1212311W001,2013-07-31T00:00:00Z,-6.9
384783N1212311W001,2013-06-27T00:00:00Z,-4.6
384783N1212311W001,2013-03-21T00:00:00Z,-0.7
384783N1212311W001,2012-10-16T00:00:00Z,-4.9
384783N1212311W001,2012-03-29T00:00:00Z,1.6
384783N1212311W001,2011-10-20T00:00:00Z,-2.2
384783N1212311W001,2011-04-05T00:00:00Z,1.3
384783N1212311W001,2010-12-01T00:00:00Z,-2.8
384783N1212311W001,2010-07-28T00:00:00Z,-3.7
384783N1212311W001,2010-03-22T00:00:00Z,0.7
384783N1212311W001,2009-12-22T00:00:00Z,-1.1
384783N1212311W001,2009-11-11T00:00:00Z,NA
384783N1212311W001,2009-10-19T00:00:00Z,-2.7
