STN_ID,SITE_CODE,SWN,WELL_NAME,LATITUDE,LONGITUDE,WLM_METHOD,WLM_ACC,BASIN_CODE,BASIN_NAME,COUNTY_NAME,WELL_DEPTH,WELL_USE,WELL_TYPE,WCR_NO,OBJECTID,COUNTY_NAM,COUNTY_ABB,COUNTY_NUM,COUNTY_COD,COUNTY_FIP,Shape,Shape.STAr,Shape.STLe
52240,385994N1214452W001,09N05E28N002M,SAC-156,38.5994,-121.445,Other,5 ft.,5-021.64,North American,Sacramento,380,Other,Single Well,43379,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
54937,385999N1212996W001,09N06E27R001M,GSW-Dolecetto #6,38.5999,-121.3,Other,Unknown,5-021.65,South American,Sacramento,405,Other,Single Well,9660,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
9642,386001N1214167W001,09N05E27Q001M,NA,38.6001,-121.417,Unknown,Unknown,5-021.64,North American,Sacramento,107,Unknown,Unknown,NA,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
52407,386005N1213591W001,09N06E30Q002M,SSWD 35,38.6005,-121.359,USGS quad,5 ft.,5-021.64,North American,Sacramento,316,Other,Single Well,NA,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
9644,386006N1214473W001,09N05E28N001M,NA,38.6006,-121.447,Unknown,Unknown,5-021.64,North American,Sacramento,NA,Irrigation,Unknown,NA,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
50877,386008N1215488W001,NA,Bryte Bend,38.6008,-121.549,USGS quad,2.5 ft,5-021.64,North American,Sacramento,147,Irrigation,Single Well,97959,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
9641,386016N1213761W001,09N05E25J001M,DWR_SGA_004,38.6016,-121.376,Unknown,Unknown,5-021.64,North American,Sacramento,238,Residential,Single Well,94507,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
31418,386034N1213540W001,09N06E30J001M,NA,38.6034,-121.354,Unknown,Unknown,5-021.64,North American,Sacramento,96,Unknown,Unknown,NA,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
48018,386038N1213882W001,NA,MW11A,38.6038,-121.388,Surveyed to a benchmark,Unknown,5-021.64,North American,Sacramento,187,Observation,Part of a nested/multi-completion well,NA,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
48019,386038N1213882W002,NA,MW11B,38.6038,-121.388,Surveyed to a benchmark,Unknown,5-021.64,North American,Sacramento,278,Observation,Part of a nested/multi-completion well,NA,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
48020,386038N1213882W003,NA,MW11C,38.6038,-121.388,Surveyed to a benchmark,Unknown,5-021.64,North American,Sacramento,375,Observation,Part of a nested/multi-completion well,NA,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
9643,386038N1214357W001,09N05E28K001M,DWR_SGA_005,38.6038,-121.436,Unknown,Unknown,5-021.64,North American,Sacramento,250,Irrigation,Single Well,NA,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
55102,386046N1214227W001,10N05E36A953M,SSWD 30,38.6046,-121.423,Other,Unknown,5-021.64,North American,Sacramento,460,Other,Single Well,34-228,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
52195,386049N1213427W001,09N06E29K001M,CAR-Willow Park,38.6049,-121.343,Other,2.5 ft,5-021.64,North American,Sacramento,271,Other,Single Well,382263,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
52224,386049N1214389W001,09N05E28L001M,SAC-114,38.6049,-121.439,Other,5 ft.,5-021.64,North American,Sacramento,366,Other,Single Well,NA,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
8944,386061N1215313W001,09N04E27F001M,SCWA_SGA_003,38.6061,-121.531,Unknown,Unknown,5-021.64,North American,Sacramento,320,Irrigation,Single Well,828,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
52395,386069N1213982W001,NA,SSWD 2A,38.6069,-121.398,USGS quad,5 ft.,5-021.64,North American,Sacramento,420,Other,Single Well,NA,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
52223,386072N1214425W001,09N05E28E001M,SAC-112,38.6072,-121.442,Other,5 ft.,5-021.64,North American,Sacramento,330,Other,Single Well,NA,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
31414,386077N1214309W001,09N05E28H001M,NA,38.6077,-121.431,Unknown,Unknown,5-021.64,North American,Sacramento,NA,Irrigation,Unknown,NA,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
9646,386078N1212713W001,09N06E25F002M,09N06E25F002M,38.6078,-121.271,Unknown,Unknown,5-021.65,South American,Sacramento,250,Observation,Single Well,244136,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
9647,386081N1212710W001,09N06E25F003M,09N06E25F003M,38.6081,-121.271,Unknown,Unknown,5-021.65,South American,Sacramento,440,Observation,Single Well,234381,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
48028,386083N1213596W001,09N06E30G001M,Well 67,38.6083,-121.36,USGS quad,Unknown,5-021.64,North American,Sacramento,577,Observation,Single Well,56440,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
31536,386088N1212569W001,09N07E30F001M,NA,38.6088,-121.257,Unknown,Unknown,5-021.65,South American,Sacramento,299,NA,Unknown,234470,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
31417,386090N1212922W001,09N06E26C001M,NA,38.609,-121.292,Unknown,Unknown,5-021.65,South American,Sacramento,86,Residential,Unknown,NA,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
52398,386110N1213634W001,09N06E30C001M,SSWD 9,38.611,-121.363,USGS quad,5 ft.,5-021.64,North American,Sacramento,270,Other,Single Well,NA,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
52220,386115N1214786W001,09N05E30D001M,SAC-091,38.6115,-121.479,Other,5 ft.,5-021.64,North American,Sacramento,344,Other,Single Well,21013,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
9648,386117N1213150W001,09N06E27D001M,SCWA_SGA_004,38.6117,-121.315,Unknown,Unknown,5-021.64,North American,Sacramento,200,Observation,Single Well,NA,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
50871,386121N1215550W001,NA,Perry,38.6121,-121.555,USGS quad,2.5 ft,5-021.64,North American,Sacramento,503,Irrigation,Single Well,110964,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
52405,386145N1213504W001,09N06E20N002M,SSWD 32A,38.6145,-121.35,USGS quad,5 ft.,5-021.64,North American,Sacramento,355,Other,Single Well,NA,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
31412,386151N1214467W001,09N05E21M001M,DWR_SGA_003,38.6151,-121.447,Unknown,Unknown,5-021.64,North American,Sacramento,89,Unknown,Single Well,NA,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
55101,386153N1214200W001,10N05E36A952M,SSWD 28,38.6153,-121.42,Other,Unknown,5-021.64,North American,Sacramento,370,Other,Single Well,16176,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
48041,386160N1215054W001,09N04E23R002M,Bannon Creek Park,38.616,-121.505,Unknown,Unknown,5-021.64,North American,Sacramento,48,Observation,Single Well,NA,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
54940,386175N1212654W001,09N06E24J001M,GSW-Coloma #20,38.6175,-121.265,Other,Unknown,5-021.65,South American,Sacramento,610,Other,Single Well,422982,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
52397,386175N1214116W001,NA,SSWD 4B,38.6175,-121.412,USGS quad,5 ft.,5-021.64,North American,Sacramento,580,Other,Single Well,NA,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
9657,386176N1212465W001,09N07E19J001M,NA,38.6176,-121.247,Unknown,Unknown,5-021.65,South American,Sacramento,90,NA,Unknown,234626,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
31535,386176N1212469W001,09N07E19J002M,NA,38.6176,-121.247,Unknown,Unknown,5-021.65,South American,Sacramento,480,NA,Unknown,234382,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
55104,386176N1214792W001,10N05E36A955M,SAC-092,38.6176,-121.479,Other,Unknown,5-021.64,North American,Sacramento,435,Other,Single Well,21004,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
52409,386178N1214240W001,09N05E22L001M,SSWD 41,38.6178,-121.424,USGS quad,5 ft.,5-021.64,North American,Sacramento,425,Other,Single Well,NA,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
52404,386181N1213591W001,09N06E19K001M,SSWD 26,38.6181,-121.359,USGS quad,5 ft.,5-021.64,North American,Sacramento,360,Other,Single Well,NA,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
52198,386194N1213326W001,09N06E21M001M,CAR-LaVista Drive,38.6194,-121.333,Other,2.5 ft,5-021.64,North American,Sacramento,500,Other,Single Well,34-1032,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
52399,386198N1213961W001,09N05E23H001M,SSWD 13,38.6198,-121.396,USGS quad,5 ft.,5-021.64,North American,Sacramento,374,Other,Single Well,NA,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
8943,386199N1215386W001,09N04E22E001M,09N04E22E001M,38.6199,-121.539,Unknown,Unknown,5-021.64,North American,Sacramento,NA,Residential,Single Well,NA,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
31413,386201N1214191W001,09N05E22G002M,NA,38.6201,-121.419,Unknown,Unknown,5-021.64,North American,Sacramento,265,Unknown,Unknown,290,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
52226,386202N1214316W001,09N05E21H001M,SAC-122,38.6202,-121.432,Other,5 ft.,5-021.64,North American,Sacramento,422,Other,Single Well,NA,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
52225,386207N1214426W001,09N05E21E001M,SAC-120,38.6207,-121.443,Other,5 ft.,5-021.64,North American,Sacramento,440,Other,Single Well,NA,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
9640,386212N1214210W001,09N05E22F001M,NA,38.6212,-121.421,Unknown,Unknown,5-021.64,North American,Sacramento,155,Unknown,Unknown,NA,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
52221,386220N1214766W001,09N05E19F001M,SAC-093,38.622,-121.477,Other,5 ft.,5-021.64,North American,Sacramento,328,Other,Single Well,21011,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
52237,386222N1214458W001,09N05E21E002M,SAC-143,38.6222,-121.446,Other,5 ft.,5-021.64,North American,Sacramento,330,Other,Single Well,77994,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
52410,386229N1214138W001,09N05E22A001M,SSWD 43,38.6229,-121.414,USGS quad,5 ft.,5-021.64,North American,Sacramento,390,Other,Single Well,NA,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
52197,386230N1213360W001,09N06E20H001M,CAR-Garfield Ave,38.623,-121.336,Other,2.5 ft,5-021.64,North American,Sacramento,637,Other,Single Well,34-1029,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
51634,386238N1213744W001,NA,24,38.6238,-121.374,Other,5 ft.,5-021.64,North American,Sacramento,360,Unknown,Single Well,NA,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
52402,386238N1213874W001,09N05E24A003M,SSWD 24,38.6238,-121.387,USGS quad,5 ft.,5-021.64,North American,Sacramento,270,Other,Single Well,NA,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
52228,386247N1214612W001,09N05E20D001M,SAC-124,38.6247,-121.461,Other,5 ft.,5-021.64,North American,Sacramento,306,Other,Single Well,54677,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
52415,386249N1213623W001,09N06E19C001M,SSWD 66,38.6249,-121.362,USGS quad,5 ft.,5-021.64,North American,Sacramento,398,Other,Single Well,NA,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
48027,386250N1213591W001,09N06E20D001M,Well 54,38.625,-121.359,Surveyed to a benchmark,Unknown,5-021.64,North American,Sacramento,550,Observation,Single Well,66709,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
52227,386256N1214670W001,09N05E19A001M,SAC-123,38.6256,-121.467,Other,5 ft.,5-021.64,North American,Sacramento,305,Other,Single Well,35947,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
52230,386265N1214284W001,09N05E16D001M,SAC-129,38.6265,-121.428,Other,5 ft.,5-021.64,North American,Sacramento,401,Other,Single Well,46561,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
55105,386267N1214295W001,10N05E36A956M,SAC-127,38.6267,-121.43,Other,Unknown,5-021.64,North American,Sacramento,401,Other,Single Well,NA,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
52222,386272N1214759W001,09N05E18P001M,SAC-094,38.6272,-121.476,Other,5 ft.,5-021.64,North American,Sacramento,351,Other,Single Well,21006,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
52413,386279N1213586W001,09N06E18Q001M,SSWD 60,38.6279,-121.359,USGS quad,5 ft.,5-021.64,North American,Sacramento,435,Other,Single Well,NA,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
52461,386280N1213493W001,NA,WCMSS,38.628,-121.349,Other,2.5 ft,5-021.64,North American,Sacramento,170,Observation,Single Well,WCR2016-005904,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
52462,386280N1213493W002,NA,WCMSM,38.628,-121.349,Other,2.5 ft,5-021.64,North American,Sacramento,290,Observation,Single Well,WCR2016-005902,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
52463,386280N1213493W003,NA,WCMSD,38.628,-121.349,Other,2.5 ft,5-021.64,North American,Sacramento,530,Observation,Single Well,WCR2016-005899,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
52477,386280N1213493W004,NA,SSWD MW-5,38.628,-121.349,Other,5 ft.,5-021.64,North American,Sacramento,424,Observation,Single Well,NA,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
52229,386283N1214349W001,09N05E16Q001M,SAC-126,38.6283,-121.435,Other,5 ft.,5-021.64,North American,Sacramento,432,Other,Single Well,NA,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
48040,386292N1214877W001,09N04E13R001M,Chuckwagon Park,38.6292,-121.488,Unknown,Unknown,5-021.64,North American,Sacramento,52,Observation,Single Well,NA,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
52234,386296N1214198W001,09N05E15P001M,SAC-137,38.6296,-121.42,Other,5 ft.,5-021.64,North American,Sacramento,410,Other,Single Well,77989,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
52408,386305N1213978W001,09N05E14K002M,SSWD 40A,38.6305,-121.398,USGS quad,5 ft.,5-021.64,North American,Sacramento,780,Other,Single Well,NA,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
39111,386307N1214663W001,09N05E18R001M,NA,38.6307,-121.466,Unknown,Unknown,5-021.64,North American,Sacramento,NA,Residential,Unknown,NA,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
48017,386310N1213864W001,09N05E13L002M,Well 10,38.631,-121.386,Surveyed to a benchmark,Unknown,5-021.64,North American,Sacramento,265,Observation,Single Well,34-1939,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
31534,386312N1212295W001,09N07E17K001M,DWR_SGA_006,38.6312,-121.23,Unknown,Unknown,5-021.65,South American,Sacramento,170,Observation,Single Well,234451,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
9656,386314N1212179W001,09N07E16L001M,NA,38.6314,-121.218,Unknown,Unknown,5-021.65,South American,Sacramento,160,NA,Unknown,234383,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
9089,386325N1213966W001,09N05E14H003M,NA,38.6325,-121.397,Unknown,Unknown,5-021.64,North American,Sacramento,250,Irrigation,Unknown,16526,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
9090,386326N1214023W001,09N05E14L001M,NA,38.6326,-121.402,Unknown,Unknown,5-021.64,North American,Sacramento,191,Irrigation,Unknown,10414,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
9092,386333N1214348W001,09N05E16K001M,NA,38.6333,-121.435,Unknown,Unknown,5-021.64,North American,Sacramento,365,Irrigation,Unknown,94510,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
54942,386337N1212623W001,09N06E13J006M,GSW-S. Bridge St 22A,38.6337,-121.262,Other,Unknown,5-021.65,South American,Sacramento,600,Other,Single Well,461945,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
54943,386338N1212620W001,09N06E13J007M,GSW-S. Bridge St 22B,38.6338,-121.262,Other,Unknown,5-021.65,South American,Sacramento,570,Other,Single Well,750045,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
52239,386343N1214115W001,09N05E15J001M,SAC-155,38.6343,-121.411,Other,5 ft.,5-021.64,North American,Sacramento,427,Other,Single Well,43367,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
51644,386344N1214126W001,NA,Well 155,38.6344,-121.413,Other,Unknown,5-021.64,North American,Sacramento,430,Unknown,Single Well,NA,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
54941,386353N1212595W001,09N07E18M001M,GSW-Park #17,38.6353,-121.259,Other,Unknown,5-021.65,South American,Sacramento,310,Other,Single Well,50889,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
52414,386362N1213751W001,09N05E13H001M,SSWD 65,38.6362,-121.375,USGS quad,5 ft.,5-021.64,North American,Sacramento,347,Other,Single Well,NA,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
52231,386380N1214455W001,09N05E15D001M,SAC-131,38.638,-121.445,Other,5 ft.,5-021.64,North American,Sacramento,280,Other,Single Well,NA,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
51640,386389N1213428W001,NA,N20,38.6389,-121.343,Other,Unknown,5-021.64,North American,Sacramento,602,Unknown,Single Well,NA,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
9091,386402N1214126W001,09N05E15A001M,NA,38.6402,-121.413,Unknown,Unknown,5-021.64,North American,Sacramento,105,Unknown,Unknown,4584,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
40050,386410N1213995W001,09N05E14B001M,DWR_SGA_002,38.641,-121.4,Unknown,Unknown,5-021.64,North American,Sacramento,550,Irrigation,Single Well,49236,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
52235,386410N1214345W001,09N05E16B001M,SAC-138,38.641,-121.434,Other,5 ft.,5-021.64,North American,Sacramento,375,Other,Single Well,77995,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
52406,386412N1213704W001,09N06E07N001M,SSWD 33A,38.6412,-121.37,USGS quad,5 ft.,5-021.64,North American,Sacramento,320,Other,Single Well,NA,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
51264,386421N1215583W001,NA,SAFCA-FISH 2,38.6421,-121.558,USGS quad,2.5 ft,5-021.64,North American,Sacramento,400,Irrigation,Single Well,e0143736,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
31416,386429N1212668W001,09N06E12Q001M,NA,38.6429,-121.267,Unknown,Unknown,5-021.64,North American,Sacramento,NA,Unknown,Unknown,NA,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
52376,386433N1212697W001,09N06E12Q002M,FOWD TOWN,38.6433,-121.27,Surveyed to a benchmark,0.1 ft.,5-021.64,North American,Sacramento,605,Other,Single Well,E042294,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
55095,386449N1215631W002,NA,NMWC Plant 3,38.6449,-121.563,Unknown,Unknown,5-021.64,North American,Sacramento,415,Irrigation,Single Well,NA,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
52196,386451N1213066W001,09N06E10K001M,CAR-Winding Way,38.6451,-121.307,Other,2.5 ft,5-021.64,North American,Sacramento,600,Other,Single Well,23645,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
51639,386459N1213923W001,NA,N14,38.6459,-121.392,Other,Unknown,5-021.64,North American,Sacramento,560,Unknown,Single Well,NA,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
30229,386460N1213843W001,09N05E12L001M,NA,38.646,-121.384,Unknown,Unknown,5-021.64,North American,Sacramento,528,Irrigation,Unknown,115652,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
52233,386469N1214576W001,09N05E08L001M,SAC-134,38.6469,-121.458,Other,5 ft.,5-021.64,North American,Sacramento,380,Other,Single Well,54666,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
52232,386470N1214684W001,NA,SAC-133,38.647,-121.468,Other,5 ft.,5-021.64,North American,Sacramento,514,Other,Single Well,77963,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
30228,386471N1214497W001,09N05E08J002M,DWR_SGA_001,38.6471,-121.45,Unknown,Unknown,5-021.64,North American,Sacramento,95,Residential,Single Well,4566,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
55107,386481N1212531W001,10N05E36A958M,FO-1596,38.6481,-121.253,Other,Unknown,5-021.64,North American,Sacramento,343,Other,Single Well,NA,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
9088,386484N1213715W001,09N05E12J001M,NA,38.6484,-121.372,Unknown,Unknown,5-021.64,North American,Sacramento,NA,Irrigation,Unknown,NA,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
51263,386489N1215575W001,NA,SAFCA-FISH 1,38.6489,-121.557,USGS quad,2.5 ft,5-021.64,North American,Sacramento,395,Irrigation,Single Well,e0143733,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
29914,386489N1215679W001,09N04E08L001M,SCWA_SGA_002,38.6489,-121.568,Unknown,Unknown,5-021.64,North American,Sacramento,105,Irrigation,Single Well,185,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
51251,386494N1215650W001,NA,TNBC Fishermans Lake,38.6494,-121.565,USGS quad,2.5 ft,5-021.64,North American,Sacramento,290,Irrigation,Single Well,0910650,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
52375,386504N1212910W001,09N06E11G001M,FOWD HEATHER,38.6504,-121.291,Surveyed to a benchmark,0.1 ft.,5-021.64,North American,Sacramento,630,Other,Single Well,933370,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
8932,386517N1215197W001,09N04E11E001M,NA,38.6517,-121.52,Unknown,Unknown,5-021.64,North American,Sacramento,NA,Unknown,Unknown,NA,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
31422,386540N1212105W001,09N07E09A001M,NA,38.654,-121.211,Unknown,Unknown,5-021.64,North American,Sacramento,130,Residential,Unknown,NA,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
52238,386543N1214468W001,NA,SAC-153A,38.6543,-121.447,Other,5 ft.,5-021.64,North American,Sacramento,626,Other,Single Well,351635,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
29915,386547N1215320W001,09N04E10C001M,NA,38.6547,-121.532,Unknown,Unknown,5-021.64,North American,Sacramento,200,Irrigation,Unknown,52262,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
54879,386562N1215624W002,NA,Souza,38.6562,-121.562,Unknown,Unknown,5-021.64,North American,Sacramento,300,Irrigation,Single Well,1079971,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
9645,386576N1212907W001,09N06E02P001M,NA,38.6576,-121.291,Unknown,Unknown,5-021.64,North American,Sacramento,320,Irrigation,Unknown,985,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
8921,386576N1214846W001,09N04E01R001M,SCWA_SGA_001,38.6576,-121.485,Unknown,Unknown,5-021.64,North American,Sacramento,82,Residential,Single Well,NA,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
48863,386578N1211879W001,09N07E02N001M,SCGA #27,38.6578,-121.188,Surveyed to a benchmark,Unknown,5-021.65,South American,Sacramento,170,Observation,Single Well,NA,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
52242,386580N1214646W001,NA,SAC-164,38.658,-121.465,Other,5 ft.,5-021.64,North American,Sacramento,635,Other,Single Well,383797,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
52377,386596N1212555W001,NA,FOWD NORTHRIDGE,38.6596,-121.256,USGS quad,2.5 ft,5-021.64,North American,Sacramento,475,Other,Single Well,368961,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
52215,386613N1212930W001,09N06E02L002M,CHWD 01A (Palm),38.6613,-121.293,Digital Elevation Model,Unknown,5-021.64,North American,Sacramento,455,Other,Single Well,382006,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
48013,386635N1213486W001,NA,SGA_MW05,38.6635,-121.349,Surveyed to a benchmark,Unknown,5-021.64,North American,Sacramento,220,Observation,Single Well,e029068,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
52378,386647N1212475W001,NA,FOWD MADISON,38.6647,-121.248,Surveyed to a benchmark,0.1 ft.,5-021.64,North American,Sacramento,566,Other,Single Well,E0238423,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
24654,386650N1211776W001,09N07E02G001M,SCGA #28,38.665,-121.178,Unknown,Unknown,5-021.65,South American,Sacramento,101,Observation,Single Well,1099176,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
13655,386688N1214535W001,10N05E32Q002M,NA,38.6688,-121.454,Unknown,Unknown,5-021.64,North American,Sacramento,NA,Irrigation,Unknown,NA,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
54880,386694N1216153W002,NA,Kubo,38.6694,-121.615,Unknown,Unknown,5-021.64,North American,Sacramento,290,Irrigation,Single Well,E0140366,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
48029,386697N1213106W001,09N06E03C001M,Well N28,38.6697,-121.311,Surveyed to a benchmark,Unknown,5-021.64,North American,Sacramento,454,Observation,Single Well,46648,34,Sacramento County,SAC,34,34,067,Polygon,4203503574.269531,406962.476293
