STN_ID,SITE_CODE,TOP_PRF,BOT_PRF
48917,341214N1179430W001,290,435
46630,341215N1172408W001,440,490
38692,341217N1164436W001,341,348
48088,341217N1175119W001,610,650
49006,341219N1176980W001,300,390
46679,341221N1173410W001,214,304
46679,341221N1173410W001,460,510
46679,341221N1173410W001,550,592
50195,341225N1164475W001,370,396
50195,341225N1164475W001,410,421
50195,341225N1164475W001,445,475
50195,341225N1164475W001,540,751
50248,341228N1161389W001,250,350
49960,341235N1182621W001,44,52
49960,341235N1182621W001,97,105
49960,341235N1182621W001,123,125
25810,341236N1164575W001,245,545
26619,341242N1164458W001,360,560
26619,341242N1164458W001,580,680
26619,341242N1164458W001,865,900
26618,341242N1164536W001,398,640
26618,341242N1164536W001,650,1010
3340,341242N1191331W001,680,720
3341,341242N1191331W002,540,580
3342,341242N1191331W003,410,450
3343,341242N1191331W004,310,330
3344,341242N1191331W005,175,195
37905,341247N1164289W001,300,480
37905,341247N1164289W001,580,850
3092,341247N1164597W001,245,310
48070,341247N1174340W001,700,1120
53550,341248N1191043W001,460,575
26313,341253N1161422W001,391,410
3108,341256N1164228W001,450,800
26627,341256N1164230W001,920,1450
3334,341256N1191615W001,1140,1200
3335,341256N1191615W002,840,940
3336,341256N1191615W003,420,470
3337,341256N1191615W004,300,320
3338,341256N1191615W005,200,220
46662,341260N1172890W001,350,380
46663,341260N1172890W002,490,520
3103,341267N1164144W001,306,780
50196,341267N1164161W001,275,725
50252,341269N1164197W001,280,300
52096,341270N1164204W004,550,570
3106,341270N1164205W003,370,390
27035,341272N1160397W001,34,36
3104,341272N1164136W001,550,750
3104,341272N1164136W001,790,830
3104,341272N1164136W001,835,1115
3494,341275N1160397W001,33,35
48949,341280N1181195W001,96,116
48949,341280N1181195W001,130,148
27034,341281N1160405W001,75,77
3493,341283N1160405W001,55,57
46634,341287N1173479W001,213,250
46634,341287N1173479W001,297,301
46634,341287N1173479W001,318,324
46634,341287N1173479W001,331,358
46634,341287N1173479W001,390,438
46634,341287N1173479W001,450,468
46634,341287N1173479W001,478,503
48051,341287N1176238W001,400,530
48051,341287N1176238W001,550,610
48051,341287N1176238W001,630,840
3101,341295N1164133W004,210,230
46076,341306N1191170W001,200,240
26623,341308N1164072W001,400,1000
51748,341308N1180857W002,300,780
37983,341309N1163747W001,378,388
26269,341317N1162475W001,261,391
48950,341319N1181191W001,270,380
48950,341319N1181191W001,400,810
3487,341320N1160753W001,160,280
3487,341320N1160753W001,300,320
3487,341320N1160753W001,340,398
46673,341320N1172001W001,306,348
46673,341320N1172001W001,352,471
46077,341323N1191187W001,720,740
46078,341323N1191187W002,440,460
46079,341323N1191187W003,295,315
46080,341323N1191187W004,220,240
25811,341325N1163184W001,522,532
3339,341325N1191359W001,593,680
53567,341327N1191577W001,523,652
48970,341330N1180840W001,58,72
48970,341330N1180840W001,88,90
48970,341330N1180840W001,96,98
48970,341330N1180840W001,170,224
48970,341330N1180840W001,360,374
48970,341330N1180840W001,386,420
48970,341330N1180840W001,450,470
48970,341330N1180840W001,480,490
48970,341330N1180840W001,546,590
48970,341330N1180840W001,612,650
48048,341331N1176254W001,340,906
4378,341333N1191673W001,330,350
29295,341333N1191673W002,170,190
4379,341333N1191673W003,100,110
2762,341336N1162778W001,320,385
2765,341342N1162366W001,527,590
49540,341342N1175969W001,454,464
49540,341342N1175969W001,511,536
49541,341342N1175969W002,400,420
49541,341342N1175969W002,440,490
49541,341342N1175969W002,510,590
53568,341342N1191535W001,310,476
48907,341344N1179365W001,350,440
48907,341344N1179365W001,450,535
26558,341345N1163514W001,979,999
2081,341345N1163514W002,900,920
26559,341345N1163514W003,780,820
48049,341346N1176026W001,286,840
50199,341347N1163964W001,200,730
50247,341353N1161928W001,200,400
50246,341363N1162476W001,600,700
46666,341370N1173180W001,410,440
46667,341370N1173180W002,495,525
46668,341370N1173180W003,325,355
46104,341374N1190862W001,450,810
2077,341378N1163708W001,360,660
48047,341379N1176251W001,280,810
48046,341380N1175981W001,288,646
48046,341380N1175981W001,666,740
48046,341380N1175981W001,820,867
48046,341380N1175981W001,966,991
48928,341382N1178864W001,120,540
48928,341382N1178864W001,580,693
46629,341384N1172408W001,455,519
3986,341386N1162494W001,5,75
4370,341392N1191501W001,310,350
29290,341392N1191501W002,185,205
4371,341392N1191501W003,55,65
50249,341394N1163081W001,450,740
53565,341397N1191360W001,446,606
53564,341397N1191369W001,186,270
4374,341397N1191626W001,432,480
53569,341398N1191307W001,593,680
46114,341399N1191504W001,524,620
53566,341399N1191623W001,432,480
50250,341407N1162905W001,470,720
4381,341408N1191870W001,720,760
4382,341408N1191870W002,255,275
29298,341408N1191870W003,180,200
48921,341409N1179394W001,127,136
46633,341412N1174003W001,450,700
46633,341412N1174003W001,750,850
46633,341412N1174003W001,880,1040
46024,341416N1161793W001,80,100
46024,341416N1161793W001,140,160
46024,341416N1161793W001,215,390
49004,341416N1176876W001,300,390
50245,341417N1162125W001,277,401
4380,341419N1191890W001,1295,1395
29297,341419N1191890W002,995,1095
53548,341430N1190815W001,305,805
53547,341430N1190863W001,115,371
48045,341435N1175962W001,386,664
50397,341436N1164829W001,120,290
50397,341436N1164829W001,310,320
46628,341448N1172282W001,280,425
46628,341448N1172282W001,478,498
26929,341450N1190926W001,463,923
29299,341458N1192159W001,830,870
4385,341458N1192159W002,500,520
2843,341458N1192159W003,260,280
4384,341461N1192162W001,720,760
48922,341462N1179219W001,85,106
53549,341462N1191031W001,190,415
2458,341467N1191020W001,190,210
2458,341467N1191020W001,378,415
29293,341467N1191767W001,275,295
4376,341467N1191767W002,175,195
29294,341467N1191767W003,55,65
53545,341469N1190130W001,320,398
2455,341472N1190959W001,320,340
2455,341472N1190959W001,362,398
53562,341475N1191469W001,460,660
53541,341476N1191120W001,120,190
26927,341481N1191112W001,120,190
46632,341482N1173679W001,340,455
46632,341482N1173679W001,475,945
46051,341510N1191179W001,600,800
53544,341513N1190876W001,265,624
46678,341515N1173682W001,464,695
46678,341515N1173682W001,734,884
28988,341519N1192153W001,900,940
4219,341519N1192153W002,700,740
28989,341519N1192153W003,520,560
39841,341519N1192153W004,300,320
4220,341519N1192153W005,150,170
28990,341519N1192153W006,50,70
38693,341524N1162739W001,380,490
38693,341524N1162739W001,560,700
38693,341524N1162739W001,720,730
54835,341535N1191413W001,330,470
26924,341539N1191267W001,394,414
2452,341539N1191267W002,300,320
2453,341539N1191267W003,200,220
26925,341539N1191267W004,110,130
2454,341539N1191267W005,18,38
46096,341540N1191031W001,600,800
28986,341544N1192034W001,870,930
4216,341544N1192034W002,640,680
28987,341544N1192034W003,385,425
4217,341544N1192034W004,280,320
4218,341544N1192034W005,155,195
53542,341547N1190814W001,503,863
3511,341550N1189151W001,245,443
49947,341557N1182826W001,50,86
49947,341557N1182826W001,98,152
49947,341557N1182826W001,195,299
53543,341564N1190791W001,540,620
25812,341572N1162478W001,360,410
25812,341572N1162478W001,540,640
25812,341572N1162478W001,680,850
53546,341593N1190728W001,443,1003
53558,341593N1191976W001,520,940
53559,341593N1192189W001,610,738
46081,341598N1191350W001,444,1022
50394,341600N1165131W001,65,145
46095,341606N1191093W001,235,255
2450,341606N1191253W001,200,218
53560,341611N1191887W001,535,950
53563,341615N1191408W001,330,450
53539,341616N1190911W001,750,1000
29287,341617N1191392W001,160,320
26777,341619N1190912W001,750,1000
48961,341655N1181575W001,350,720
46660,341660N1173090W001,265,285
46661,341660N1173090W002,345,365
53604,341664N1192281W001,496,781
28980,341678N1191537W001,160,200
53557,341679N1191539W001,160,200
46056,341680N1190640W001,377,857
53538,341684N1190934W001,620,1100
53537,341685N1190938W001,240,1194
2311,341686N1190931W001,240,1194
46052,341687N1191050W001,554,1104
53600,341687N1191228W001,383,923
2448,341692N1191009W001,176,212
2448,341692N1191009W001,392,488
46680,341715N1174260W001,3,300
26774,341719N1190645W001,120,200
53598,341725N1191072W001,128,200
2307,341728N1190467W001,123,138
46664,341730N1173520W001,341,361
46665,341730N1173520W002,431,451
46045,341730N1190468W001,140,158
46045,341730N1190468W001,325,360
53603,341742N1192093W001,520,1100
2312,341753N1191123W001,114,186
53540,341754N1191125W001,114,186
49945,341755N1184315W001,264,268
2310,341758N1190862W001,434,916
53420,341759N1190745W001,383,1083
53536,341759N1190805W001,434,916
2481,341761N1191423W001,600,1200
53561,341762N1191976W001,720,1180
53599,341763N1191176W001,130,400
53534,341764N1190967W001,603,1363
2479,341775N1191451W001,602,1122
53555,341776N1191468W001,602,1122
26939,341781N1191265W001,430,1050
26939,341781N1191265W001,1150,1220
50197,341783N1163712W001,260,450
53556,341786N1191286W001,430,1220
48962,341792N1181648W001,125,220
48964,341803N1181174W001,441,451
3664,341803N1191151W001,590,1280
53554,341823N1191457W001,120,249
2306,341833N1190695W001,420,430
2306,341833N1190695W001,440,470
2306,341833N1190695W001,500,510
2306,341833N1190695W001,530,550
2306,341833N1190695W001,560,580
2306,341833N1190695W001,620,710
2306,341833N1190695W001,750,810
2306,341833N1190695W001,840,1000
26308,341850N1161516W001,342,386
49946,341864N1183612W001,144,154
49946,341864N1183612W001,210,220
53533,341871N1191155W001,125,176
53602,341888N1191568W001,125,250
48958,341900N1181592W001,228,908
53535,341903N1190874W001,720,1120
2303,341903N1190887W001,720,1120
46120,341904N1190874W001,430,960
46057,341906N1190414W001,253,414
53419,341906N1190458W001,360,720
53418,341906N1191615W001,190,270
48957,341910N1181680W001,240,502
53417,341910N1190633W001,443,1013
3655,341911N1190531W001,117,122
3655,341911N1190531W001,172,176
3655,341911N1190531W001,310,358
3655,341911N1190531W001,392,420
3655,341911N1190531W001,458,462
3655,341911N1190531W001,521,525
3663,341914N1191151W001,98,196
49953,341920N1182297W001,50,180
53531,341934N1190956W001,590,1110
26153,341936N1190953W001,590,680
26153,341936N1190953W001,820,1110
48959,341938N1181767W001,86,376
48955,341953N1181648W001,246,733
26155,341953N1191228W001,110,122
26155,341953N1191228W001,152,182
53594,341955N1191143W001,750,1290
27043,341956N1188445W001,80,213
26154,341956N1191142W001,750,1290
39770,341958N1191417W001,730,1480
53532,341962N1191247W001,110,182
48968,341970N1181959W001,80,120
53395,341970N1190693W001,403,1433
26152,341972N1190695W001,400,1220
3654,341978N1190442W001,178,194
3654,341978N1190442W001,305,315
3654,341978N1190442W001,338,373
48952,341988N1181704W001,147,519
48954,341994N1181781W001,205,548
53601,341994N1191754W001,120,230
48956,341997N1181632W001,266,691
48960,342008N1181748W001,239,594
53551,342011N1191766W001,526,1106
53552,342012N1191765W001,120,220
48953,342016N1181686W001,140,640
49956,342019N1185436W001,32,294
53530,342021N1190956W001,571,1321
53553,342028N1192255W001,170,230
3661,342042N1190965W001,120,208
3346,342042N1192495W001,1390,1490
26881,342042N1192495W002,965,1065
3347,342042N1192495W003,630,695
26882,342042N1192495W004,120,145
53415,342051N1190280W001,585,910
26150,342053N1190720W001,956,1216
53416,342053N1190750W001,336,1300
37909,342058N1191490W001,218,386
46631,342060N1173880W001,150,347
46129,342060N1190413W001,700,1100
3838,342069N1190406W001,280,285
3838,342069N1190406W001,309,318
3838,342069N1190406W001,327,358
3838,342069N1190406W001,417,437
50200,342071N1162446W001,250,412
2793,342072N1160478W001,218,243
46101,342075N1191225W001,700,940
3830,342083N1190873W001,801,861
3830,342083N1190873W001,897,1005
3830,342083N1190873W001,1041,1149
26209,342086N1191242W001,713,816
26209,342086N1191242W001,883,909
26209,342086N1191242W001,922,967
53577,342089N1191245W001,713,967
4566,342094N1192081W001,180,280
4160,342106N1161969W001,360,460
49952,342109N1182429W001,100,142
3832,342128N1190681W001,938,998
3833,342128N1190681W002,800,860
26348,342128N1190681W003,360,380
3834,342128N1190681W004,170,190
26349,342128N1190681W005,431,436
53423,342130N1190694W001,403,1463
53589,342158N1191393W001,110,180
53587,342162N1191447W001,475,580
53665,342163N1191447W001,195,285
53668,342164N1191441W001,360,420
53666,342164N1191446W001,130,170
53669,342164N1191446W002,470,580
53590,342165N1191392W001,170,366
53667,342165N1191446W001,120,170
53588,342165N1191447W001,360,420
3696,342169N1191112W001,716,1266
53586,342189N1192333W001,220,400
46124,342190N1192087W001,220,310
53422,342198N1190739W001,700,890
53593,342201N1192492W001,210,260
4565,342206N1192209W001,387,399
26968,342211N1164019W001,337,353
49955,342215N1185216W001,110,196
26813,342220N1164153W001,300,420
2255,342231N1160622W001,213,238
50206,342243N1164437W001,260,290
50206,342243N1164437W001,302,305
50206,342243N1164437W001,360,365
50206,342243N1164437W001,405,425
50206,342243N1164437W001,434,438
50206,342243N1164437W001,460,470
53658,342244N1191402W001,110,172
53584,342244N1191779W001,180,210
53592,342252N1192503W001,130,230
39630,342256N1164053W001,300,750
39630,342256N1164053W001,750,920
46123,342260N1192260W001,190,250
46099,342272N1191093W001,641,1161
53663,342273N1191752W001,107,242
53617,342274N1191090W001,630,1130
53657,342274N1191306W001,400,820
2254,342278N1160697W003,70,90
50205,342278N1164442W001,184,319
53662,342279N1191701W001,130,246
2249,342281N1160486W001,367,387
49958,342285N1184819W001,298,340
26810,342286N1164450W001,208,318
53582,342287N1191378W001,130,190
50545,342289N1167538W001,180,265
50545,342289N1167538W001,280,340
53583,342296N1191617W001,150,292
53585,342305N1192296W001,452,653
46119,342308N1191481W001,440,680
53591,342309N1192428W001,100,206
53664,342311N1191828W001,125,280
53501,342313N1190818W001,550,800
26944,342317N1192428W001,100,106
26944,342317N1192428W001,129,144
26944,342317N1192428W001,168,206
50494,342323N1167704W001,65,105
50495,342326N1167660W001,80,205
53618,342326N1191168W001,600,1240
49950,342331N1184087W001,270,290
49950,342331N1184087W001,305,590
2251,342339N1160705W001,212,238
53421,342340N1189987W001,790,837
53659,342344N1191544W001,575,1475
53661,342345N1191673W001,140,230
53660,342346N1191673W001,100,230
53647,342348N1191704W001,460,640
26667,342353N1189387W001,120,225
26667,342353N1189387W001,465,550
53613,342363N1191227W001,641,1011
2725,342367N1164411W001,443,485
53498,342368N1191015W001,600,950
24310,342372N1162705W001,495,505
24310,342372N1162705W001,518,528
24310,342372N1162705W001,584,620
53580,342373N1191299W001,100,160
4561,342383N1191381W001,290,342
4561,342383N1191381W001,450,480
53579,342383N1191385W001,290,480
46059,342384N1191388W001,300,1210
2246,342386N1160694W002,250,270
53648,342386N1191668W001,124,224
50521,342387N1168491W001,282,348
50521,342387N1168491W001,366,386
50521,342387N1168491W001,410,510
50521,342387N1168491W001,532,552
50521,342387N1168491W001,556,576
50333,342389N1164156W001,236,256
46654,342390N1174350W001,60,390
50477,342391N1169358W001,45,185
2962,342392N1188962W001,86,266
3111,342400N1189434W001,350,800
53574,342402N1191131W001,116,196
53656,342403N1191534W001,144,336
53575,342407N1191116W001,625,825
50488,342409N1168724W001,80,160
50516,342409N1168724W002,730,820
46135,342409N1190227W001,654,990
50519,342429N1168389W001,240,530
53500,342430N1190699W001,603,903
50492,342437N1168301W001,300,700
2721,342439N1164428W001,250,775
50482,342439N1169101W001,220,775
53653,342440N1191537W001,100,300
53573,342447N1191085W002,550,922
53578,342451N1191480W001,120,182
26249,342456N1164064W001,220,580
53655,342456N1191487W001,850,1390
50334,342457N1164063W001,298,348
46073,342457N1191485W002,145,165
53654,342457N1191521W001,115,340
50478,342460N1169335W001,160,315
50479,342460N1169335W002,415,485
53572,342460N1191193W001,99,137
39634,342464N1191198W001,99,137
53650,342466N1191569W001,139,290
27395,342469N1191512W001,1210,1250
4551,342469N1191512W002,1110,1150
4552,342469N1191512W003,830,870
27396,342469N1191512W004,460,500
4553,342469N1191512W005,260,300
27397,342469N1191512W006,135,155
4554,342469N1191512W007,75,95
26032,342475N1160811W001,235,435
53651,342475N1191580W001,140,310
